sweep, beta, subsystem_id, M, E/J
0, 0.200000, 8798, -1.000000, -3200.000000
1, 0.200000, 8798, -0.637500, -1564.000000
2, 0.200000, 8798, -0.363750, -944.000000
3, 0.200000, 8798, -0.241250, -964.000000
4, 0.200000, 8798, -0.135000, -688.000000
5, 0.200000, 8798, -0.092500, -668.000000
6, 0.200000, 8798, -0.100000, -636.000000
7, 0.200000, 8798, -0.138750, -608.000000
8, 0.200000, 8798, -0.121250, -664.000000
9, 0.200000, 8798, -0.067500, -608.000000
10, 0.200000, 8798, -0.046250, -624.000000
11, 0.200000, 8798, 0.005000, -672.000000
12, 0.200000, 8798, 0.021250, -668.000000
13, 0.200000, 8798, -0.028750, -728.000000
14, 0.200000, 8798, 0.008750, -696.000000
15, 0.200000, 8798, -0.023750, -636.000000
16, 0.200000, 8798, -0.083750, -760.000000
17, 0.200000, 8798, -0.025000, -652.000000
18, 0.200000, 8798, 0.033750, -552.000000
19, 0.200000, 8798, 0.045000, -696.000000
20, 0.200000, 8798, 0.077500, -744.000000
21, 0.200000, 8798, 0.062500, -712.000000
22, 0.200000, 8798, 0.006250, -716.000000
23, 0.200000, 8798, -0.042500, -744.000000
24, 0.200000, 8798, -0.037500, -740.000000
25, 0.200000, 8798, -0.058750, -704.000000
26, 0.200000, 8798, -0.025000, -760.000000
27, 0.200000, 8798, 0.008750, -772.000000
28, 0.200000, 8798, 0.003750, -660.000000
29, 0.200000, 8798, 0.035000, -732.000000
30, 0.200000, 8798, 0.060000, -620.000000
31, 0.200000, 8798, 0.022500, -728.000000
32, 0.200000, 8798, 0.040000, -632.000000
33, 0.200000, 8798, -0.032500, -660.000000
34, 0.200000, 8798, -0.061250, -716.000000
35, 0.200000, 8798, -0.073750, -752.000000
36, 0.200000, 8798, -0.111250, -680.000000
37, 0.200000, 8798, -0.015000, -664.000000
38, 0.200000, 8798, 0.006250, -628.000000
39, 0.200000, 8798, 0.015000, -668.000000
40, 0.200000, 8798, 0.041250, -644.000000
41, 0.200000, 8798, 0.022500, -796.000000
42, 0.200000, 8798, 0.075000, -876.000000
43, 0.200000, 8798, 0.025000, -728.000000
44, 0.200000, 8798, 0.056250, -648.000000
45, 0.200000, 8798, 0.018750, -660.000000
46, 0.200000, 8798, -0.061250, -752.000000
47, 0.200000, 8798, -0.045000, -684.000000
48, 0.200000, 8798, -0.088750, -704.000000
49, 0.200000, 8798, -0.066250, -576.000000
50, 0.200000, 8798, -0.017500, -632.000000
