sweep, beta, subsystem_id, M, E/J
0, 0.300000, 2684, -1.000000, -3200.000000
1, 0.300000, 2684, -0.858750, -2500.000000
2, 0.300000, 2684, -0.711250, -2100.000000
3, 0.300000, 2684, -0.618750, -1796.000000
4, 0.300000, 2684, -0.508750, -1540.000000
5, 0.300000, 2684, -0.437500, -1336.000000
6, 0.300000, 2684, -0.370000, -1336.000000
7, 0.300000, 2684, -0.291250, -1184.000000
8, 0.300000, 2684, -0.335000, -1284.000000
9, 0.300000, 2684, -0.253750, -1328.000000
10, 0.300000, 2684, -0.211250, -1176.000000
11, 0.300000, 2684, -0.200000, -1228.000000
12, 0.300000, 2684, -0.175000, -1200.000000
13, 0.300000, 2684, -0.127500, -1168.000000
14, 0.300000, 2684, -0.168750, -1144.000000
15, 0.300000, 2684, -0.171250, -1116.000000
16, 0.300000, 2684, -0.111250, -1108.000000
17, 0.300000, 2684, -0.125000, -1180.000000
18, 0.300000, 2684, -0.138750, -1236.000000
19, 0.300000, 2684, -0.101250, -1232.000000
20, 0.300000, 2684, -0.110000, -1124.000000
21, 0.300000, 2684, -0.112500, -1244.000000
22, 0.300000, 2684, -0.065000, -1244.000000
23, 0.300000, 2684, -0.062500, -1216.000000
24, 0.300000, 2684, -0.015000, -1160.000000
25, 0.300000, 2684, -0.067500, -1072.000000
26, 0.300000, 2684, -0.078750, -1144.000000
27, 0.300000, 2684, -0.085000, -1052.000000
28, 0.300000, 2684, -0.038750, -1076.000000
29, 0.300000, 2684, 0.000000, -1076.000000
30, 0.300000, 2684, 0.030000, -1056.000000
31, 0.300000, 2684, 0.026250, -1044.000000
32, 0.300000, 2684, 0.000000, -1068.000000
33, 0.300000, 2684, 0.010000, -1116.000000
34, 0.300000, 2684, 0.011250, -1076.000000
35, 0.300000, 2684, -0.001250, -1120.000000
36, 0.300000, 2684, -0.011250, -1076.000000
37, 0.300000, 2684, -0.020000, -1120.000000
38, 0.300000, 2684, 0.027500, -1100.000000
39, 0.300000, 2684, 0.021250, -1108.000000
40, 0.300000, 2684, 0.008750, -1060.000000
41, 0.300000, 2684, 0.056250, -1132.000000
42, 0.300000, 2684, -0.038750, -1256.000000
43, 0.300000, 2684, -0.087500, -1288.000000
44, 0.300000, 2684, -0.122500, -1272.000000
45, 0.300000, 2684, -0.078750, -1308.000000
46, 0.300000, 2684, -0.098750, -1244.000000
47, 0.300000, 2684, -0.126250, -1148.000000
48, 0.300000, 2684, -0.160000, -1112.000000
49, 0.300000, 2684, -0.072500, -1124.000000
50, 0.300000, 2684, -0.013750, -1128.000000
