sweep, beta, subsystem_id, M, E/J
0, 0.300000, 6645, -1.000000, -3200.000000
1, 0.300000, 6645, -0.825000, -2372.000000
2, 0.300000, 6645, -0.717500, -1980.000000
3, 0.300000, 6645, -0.620000, -1752.000000
4, 0.300000, 6645, -0.526250, -1548.000000
5, 0.300000, 6645, -0.432500, -1372.000000
6, 0.300000, 6645, -0.386250, -1256.000000
7, 0.300000, 6645, -0.335000, -1328.000000
8, 0.300000, 6645, -0.272500, -1244.000000
9, 0.300000, 6645, -0.185000, -1160.000000
10, 0.300000, 6645, -0.185000, -1196.000000
11, 0.300000, 6645, -0.182500, -1160.000000
12, 0.300000, 6645, -0.170000, -1272.000000
13, 0.300000, 6645, -0.196250, -1276.000000
14, 0.300000, 6645, -0.195000, -1168.000000
15, 0.300000, 6645, -0.200000, -1176.000000
16, 0.300000, 6645, -0.186250, -1092.000000
17, 0.300000, 6645, -0.151250, -1176.000000
18, 0.300000, 6645, -0.102500, -1100.000000
19, 0.300000, 6645, -0.112500, -1132.000000
20, 0.300000, 6645, -0.062500, -1236.000000
21, 0.300000, 6645, -0.003750, -1148.000000
22, 0.300000, 6645, -0.025000, -1056.000000
23, 0.300000, 6645, -0.030000, -1068.000000
24, 0.300000, 6645, -0.028750, -1108.000000
25, 0.300000, 6645, -0.086250, -1136.000000
26, 0.300000, 6645, -0.047500, -1116.000000
27, 0.300000, 6645, -0.005000, -1192.000000
28, 0.300000, 6645, 0.045000, -1136.000000
29, 0.300000, 6645, 0.057500, -1060.000000
30, 0.300000, 6645, 0.103750, -1128.000000
31, 0.300000, 6645, 0.053750, -1048.000000
32, 0.300000, 6645, 0.028750, -1212.000000
33, 0.300000, 6645, 0.055000, -1140.000000
34, 0.300000, 6645, 0.078750, -1116.000000
35, 0.300000, 6645, 0.096250, -1192.000000
36, 0.300000, 6645, 0.035000, -1060.000000
37, 0.300000, 6645, 0.002500, -1060.000000
38, 0.300000, 6645, 0.042500, -1000.000000
39, 0.300000, 6645, 0.130000, -1124.000000
40, 0.300000, 6645, 0.148750, -1148.000000
41, 0.300000, 6645, 0.145000, -1172.000000
42, 0.300000, 6645, 0.148750, -1244.000000
43, 0.300000, 6645, 0.136250, -1236.000000
44, 0.300000, 6645, 0.141250, -1068.000000
45, 0.300000, 6645, 0.112500, -1176.000000
46, 0.300000, 6645, 0.101250, -1128.000000
47, 0.300000, 6645, 0.102500, -1176.000000
48, 0.300000, 6645, 0.038750, -1136.000000
49, 0.300000, 6645, 0.033750, -1164.000000
50, 0.300000, 6645, 0.048750, -1092.000000
