sweep, beta, subsystem_id, M, E/J
0, 0.200000, 2557, -1.000000, -3200.000000
1, 0.200000, 2557, -0.643750, -1588.000000
2, 0.200000, 2557, -0.453750, -1076.000000
3, 0.200000, 2557, -0.352500, -964.000000
4, 0.200000, 2557, -0.256250, -760.000000
5, 0.200000, 2557, -0.120000, -696.000000
6, 0.200000, 2557, -0.058750, -636.000000
7, 0.200000, 2557, 0.020000, -644.000000
8, 0.200000, 2557, 0.058750, -772.000000
9, 0.200000, 2557, -0.003750, -792.000000
10, 0.200000, 2557, 0.006250, -636.000000
11, 0.200000, 2557, 0.051250, -680.000000
12, 0.200000, 2557, 0.022500, -656.000000
13, 0.200000, 2557, 0.015000, -684.000000
14, 0.200000, 2557, 0.011250, -700.000000
15, 0.200000, 2557, -0.001250, -604.000000
16, 0.200000, 2557, -0.005000, -672.000000
17, 0.200000, 2557, -0.011250, -668.000000
18, 0.200000, 2557, 0.000000, -628.000000
19, 0.200000, 2557, 0.023750, -740.000000
20, 0.200000, 2557, 0.002500, -728.000000
21, 0.200000, 2557, 0.028750, -700.000000
22, 0.200000, 2557, 0.070000, -640.000000
23, 0.200000, 2557, 0.077500, -684.000000
24, 0.200000, 2557, 0.040000, -676.000000
25, 0.200000, 2557, 0.008750, -640.000000
26, 0.200000, 2557, -0.010000, -656.000000
27, 0.200000, 2557, -0.013750, -572.000000
28, 0.200000, 2557, 0.005000, -724.000000
29, 0.200000, 2557, -0.052500, -760.000000
30, 0.200000, 2557, -0.055000, -552.000000
31, 0.200000, 2557, -0.023750, -832.000000
32, 0.200000, 2557, 0.003750, -656.000000
33, 0.200000, 2557, -0.028750, -656.000000
34, 0.200000, 2557, -0.042500, -696.000000
35, 0.200000, 2557, -0.040000, -664.000000
36, 0.200000, 2557, -0.047500, -576.000000
37, 0.200000, 2557, -0.005000, -732.000000
38, 0.200000, 2557, -0.088750, -820.000000
39, 0.200000, 2557, -0.006250, -608.000000
40, 0.200000, 2557, 0.003750, -648.000000
41, 0.200000, 2557, 0.056250, -664.000000
42, 0.200000, 2557, 0.071250, -672.000000
43, 0.200000, 2557, 0.090000, -652.000000
44, 0.200000, 2557, 0.078750, -652.000000
45, 0.200000, 2557, 0.041250, -640.000000
46, 0.200000, 2557, 0.022500, -644.000000
47, 0.200000, 2557, 0.001250, -672.000000
48, 0.200000, 2557, -0.005000, -680.000000
49, 0.200000, 2557, -0.003750, -724.000000
50, 0.200000, 2557, 0.013750, -672.000000
