sweep, beta, subsystem_id, M, E/J
0, 0.300000, 8216, -1.000000, -3200.000000
1, 0.300000, 8216, -0.810000, -2284.000000
2, 0.300000, 8216, -0.711250, -1940.000000
3, 0.300000, 8216, -0.623750, -1780.000000
4, 0.300000, 8216, -0.602500, -1636.000000
5, 0.300000, 8216, -0.557500, -1556.000000
6, 0.300000, 8216, -0.431250, -1276.000000
7, 0.300000, 8216, -0.456250, -1344.000000
8, 0.300000, 8216, -0.383750, -1412.000000
9, 0.300000, 8216, -0.371250, -1232.000000
10, 0.300000, 8216, -0.321250, -1252.000000
11, 0.300000, 8216, -0.277500, -1084.000000
12, 0.300000, 8216, -0.262500, -1236.000000
13, 0.300000, 8216, -0.291250, -1360.000000
14, 0.300000, 8216, -0.246250, -1252.000000
15, 0.300000, 8216, -0.212500, -1172.000000
16, 0.300000, 8216, -0.228750, -1280.000000
17, 0.300000, 8216, -0.242500, -1140.000000
18, 0.300000, 8216, -0.165000, -1148.000000
19, 0.300000, 8216, -0.167500, -1048.000000
20, 0.300000, 8216, -0.121250, -1112.000000
21, 0.300000, 8216, -0.062500, -1164.000000
22, 0.300000, 8216, -0.071250, -1200.000000
23, 0.300000, 8216, -0.042500, -1132.000000
24, 0.300000, 8216, -0.086250, -1148.000000
25, 0.300000, 8216, -0.080000, -1112.000000
26, 0.300000, 8216, -0.086250, -1132.000000
27, 0.300000, 8216, -0.080000, -1076.000000
28, 0.300000, 8216, -0.090000, -968.000000
29, 0.300000, 8216, -0.056250, -964.000000
30, 0.300000, 8216, -0.050000, -1012.000000
31, 0.300000, 8216, -0.068750, -1036.000000
32, 0.300000, 8216, -0.067500, -1056.000000
33, 0.300000, 8216, -0.003750, -1100.000000
34, 0.300000, 8216, 0.052500, -1004.000000
35, 0.300000, 8216, 0.087500, -1204.000000
36, 0.300000, 8216, 0.077500, -1236.000000
37, 0.300000, 8216, 0.093750, -1196.000000
38, 0.300000, 8216, 0.050000, -1140.000000
39, 0.300000, 8216, 0.066250, -1124.000000
40, 0.300000, 8216, 0.046250, -1088.000000
41, 0.300000, 8216, 0.035000, -1140.000000
42, 0.300000, 8216, 0.035000, -1240.000000
43, 0.300000, 8216, 0.045000, -1140.000000
44, 0.300000, 8216, 0.003750, -1136.000000
45, 0.300000, 8216, 0.020000, -1180.000000
46, 0.300000, 8216, 0.041250, -1148.000000
47, 0.300000, 8216, 0.115000, -1132.000000
48, 0.300000, 8216, 0.120000, -1220.000000
49, 0.300000, 8216, 0.098750, -1132.000000
50, 0.300000, 8216, 0.041250, -1004.000000
