sweep, beta, subsystem_id, M, E/J
0, 0.300000, 8045, -1.000000, -3200.000000
1, 0.300000, 8045, -0.858750, -2416.000000
2, 0.300000, 8045, -0.745000, -2068.000000
3, 0.300000, 8045, -0.630000, -1736.000000
4, 0.300000, 8045, -0.510000, -1544.000000
5, 0.300000, 8045, -0.428750, -1480.000000
6, 0.300000, 8045, -0.407500, -1456.000000
7, 0.300000, 8045, -0.350000, -1320.000000
8, 0.300000, 8045, -0.285000, -1284.000000
9, 0.300000, 8045, -0.286250, -1280.000000
10, 0.300000, 8045, -0.265000, -1312.000000
11, 0.300000, 8045, -0.327500, -1272.000000
12, 0.300000, 8045, -0.243750, -1120.000000
13, 0.300000, 8045, -0.173750, -1180.000000
14, 0.300000, 8045, -0.197500, -1324.000000
15, 0.300000, 8045, -0.123750, -1220.000000
16, 0.300000, 8045, -0.157500, -1220.000000
17, 0.300000, 8045, -0.127500, -1164.000000
18, 0.300000, 8045, -0.123750, -1144.000000
19, 0.300000, 8045, -0.070000, -1096.000000
20, 0.300000, 8045, -0.021250, -948.000000
21, 0.300000, 8045, -0.027500, -1056.000000
22, 0.300000, 8045, 0.045000, -1184.000000
23, 0.300000, 8045, 0.065000, -1216.000000
24, 0.300000, 8045, 0.055000, -1120.000000
25, 0.300000, 8045, 0.046250, -1136.000000
26, 0.300000, 8045, 0.011250, -1256.000000
27, 0.300000, 8045, -0.006250, -1180.000000
28, 0.300000, 8045, -0.002500, -1260.000000
29, 0.300000, 8045, 0.033750, -1152.000000
30, 0.300000, 8045, 0.006250, -1184.000000
31, 0.300000, 8045, 0.030000, -1060.000000
32, 0.300000, 8045, 0.047500, -1172.000000
33, 0.300000, 8045, -0.010000, -1208.000000
34, 0.300000, 8045, -0.053750, -1188.000000
35, 0.300000, 8045, -0.042500, -1184.000000
36, 0.300000, 8045, -0.067500, -1116.000000
37, 0.300000, 8045, -0.043750, -1284.000000
38, 0.300000, 8045, -0.068750, -1152.000000
39, 0.300000, 8045, -0.011250, -1244.000000
40, 0.300000, 8045, -0.038750, -1092.000000
41, 0.300000, 8045, -0.047500, -1092.000000
42, 0.300000, 8045, -0.058750, -1136.000000
43, 0.300000, 8045, -0.033750, -1128.000000
44, 0.300000, 8045, -0.050000, -1228.000000
45, 0.300000, 8045, -0.022500, -1196.000000
46, 0.300000, 8045, -0.088750, -1052.000000
47, 0.300000, 8045, -0.078750, -980.000000
48, 0.300000, 8045, -0.086250, -1164.000000
49, 0.300000, 8045, -0.056250, -1092.000000
50, 0.300000, 8045, -0.028750, -1248.000000
