sweep, beta, subsystem_id, M, E/J
0, 0.400000, 3053, -1.000000, -3200.000000
1, 0.400000, 3053, -0.937500, -2840.000000
2, 0.400000, 3053, -0.883750, -2592.000000
3, 0.400000, 3053, -0.857500, -2520.000000
4, 0.400000, 3053, -0.818750, -2400.000000
5, 0.400000, 3053, -0.777500, -2276.000000
6, 0.400000, 3053, -0.763750, -2276.000000
7, 0.400000, 3053, -0.725000, -2176.000000
8, 0.400000, 3053, -0.661250, -2092.000000
9, 0.400000, 3053, -0.631250, -2008.000000
10, 0.400000, 3053, -0.641250, -1976.000000
11, 0.400000, 3053, -0.601250, -1888.000000
12, 0.400000, 3053, -0.611250, -2008.000000
13, 0.400000, 3053, -0.633750, -2016.000000
14, 0.400000, 3053, -0.628750, -2044.000000
15, 0.400000, 3053, -0.601250, -2120.000000
16, 0.400000, 3053, -0.621250, -2112.000000
17, 0.400000, 3053, -0.608750, -2048.000000
18, 0.400000, 3053, -0.642500, -2056.000000
19, 0.400000, 3053, -0.652500, -2048.000000
20, 0.400000, 3053, -0.655000, -2084.000000
21, 0.400000, 3053, -0.687500, -2136.000000
22, 0.400000, 3053, -0.666250, -2116.000000
23, 0.400000, 3053, -0.647500, -2068.000000
24, 0.400000, 3053, -0.628750, -1972.000000
25, 0.400000, 3053, -0.650000, -2176.000000
26, 0.400000, 3053, -0.661250, -2124.000000
27, 0.400000, 3053, -0.611250, -2120.000000
28, 0.400000, 3053, -0.606250, -2048.000000
29, 0.400000, 3053, -0.597500, -2080.000000
30, 0.400000, 3053, -0.553750, -1968.000000
31, 0.400000, 3053, -0.535000, -1996.000000
32, 0.400000, 3053, -0.516250, -1960.000000
33, 0.400000, 3053, -0.493750, -1920.000000
34, 0.400000, 3053, -0.455000, -1852.000000
35, 0.400000, 3053, -0.468750, -1892.000000
36, 0.400000, 3053, -0.438750, -1708.000000
37, 0.400000, 3053, -0.421250, -1688.000000
38, 0.400000, 3053, -0.418750, -1600.000000
39, 0.400000, 3053, -0.425000, -1760.000000
40, 0.400000, 3053, -0.448750, -1844.000000
41, 0.400000, 3053, -0.421250, -1720.000000
42, 0.400000, 3053, -0.461250, -1808.000000
43, 0.400000, 3053, -0.435000, -1740.000000
44, 0.400000, 3053, -0.382500, -1864.000000
45, 0.400000, 3053, -0.373750, -1852.000000
46, 0.400000, 3053, -0.387500, -1800.000000
47, 0.400000, 3053, -0.410000, -1764.000000
48, 0.400000, 3053, -0.423750, -1736.000000
49, 0.400000, 3053, -0.428750, -1728.000000
50, 0.400000, 3053, -0.481250, -1888.000000
