sweep, beta, subsystem_id, M, E/J
0, 0.400000, 218, -1.000000, -3200.000000
1, 0.400000, 218, -0.938750, -2848.000000
2, 0.400000, 218, -0.880000, -2604.000000
3, 0.400000, 218, -0.860000, -2544.000000
4, 0.400000, 218, -0.846250, -2484.000000
5, 0.400000, 218, -0.845000, -2496.000000
6, 0.400000, 218, -0.802500, -2340.000000
7, 0.400000, 218, -0.781250, -2300.000000
8, 0.400000, 218, -0.745000, -2132.000000
9, 0.400000, 218, -0.707500, -2116.000000
10, 0.400000, 218, -0.662500, -2016.000000
11, 0.400000, 218, -0.625000, -1992.000000
12, 0.400000, 218, -0.695000, -2124.000000
13, 0.400000, 218, -0.681250, -2116.000000
14, 0.400000, 218, -0.685000, -2136.000000
15, 0.400000, 218, -0.690000, -2092.000000
16, 0.400000, 218, -0.668750, -2040.000000
17, 0.400000, 218, -0.672500, -2132.000000
18, 0.400000, 218, -0.691250, -2228.000000
19, 0.400000, 218, -0.686250, -2144.000000
20, 0.400000, 218, -0.711250, -2204.000000
21, 0.400000, 218, -0.657500, -2072.000000
22, 0.400000, 218, -0.637500, -2012.000000
23, 0.400000, 218, -0.633750, -2068.000000
24, 0.400000, 218, -0.555000, -1868.000000
25, 0.400000, 218, -0.530000, -1936.000000
26, 0.400000, 218, -0.545000, -2024.000000
27, 0.400000, 218, -0.541250, -1940.000000
28, 0.400000, 218, -0.561250, -1944.000000
29, 0.400000, 218, -0.528750, -1908.000000
30, 0.400000, 218, -0.553750, -1812.000000
31, 0.400000, 218, -0.498750, -1772.000000
32, 0.400000, 218, -0.505000, -1892.000000
33, 0.400000, 218, -0.528750, -1884.000000
34, 0.400000, 218, -0.513750, -1892.000000
35, 0.400000, 218, -0.518750, -1948.000000
36, 0.400000, 218, -0.457500, -1808.000000
37, 0.400000, 218, -0.496250, -1908.000000
38, 0.400000, 218, -0.525000, -1888.000000
39, 0.400000, 218, -0.520000, -1972.000000
40, 0.400000, 218, -0.482500, -1928.000000
41, 0.400000, 218, -0.513750, -1940.000000
42, 0.400000, 218, -0.512500, -1880.000000
43, 0.400000, 218, -0.501250, -1932.000000
44, 0.400000, 218, -0.478750, -1968.000000
45, 0.400000, 218, -0.448750, -1912.000000
46, 0.400000, 218, -0.467500, -2088.000000
47, 0.400000, 218, -0.461250, -1964.000000
48, 0.400000, 218, -0.477500, -1984.000000
49, 0.400000, 218, -0.457500, -1864.000000
50, 0.400000, 218, -0.448750, -1864.000000
