sweep, beta, subsystem_id, M, E/J
0, 0.300000, 7615, -1.000000, -3200.000000
1, 0.300000, 7615, -0.811250, -2248.000000
2, 0.300000, 7615, -0.693750, -1928.000000
3, 0.300000, 7615, -0.580000, -1684.000000
4, 0.300000, 7615, -0.510000, -1472.000000
5, 0.300000, 7615, -0.425000, -1292.000000
6, 0.300000, 7615, -0.401250, -1204.000000
7, 0.300000, 7615, -0.366250, -1296.000000
8, 0.300000, 7615, -0.316250, -1272.000000
9, 0.300000, 7615, -0.267500, -1260.000000
10, 0.300000, 7615, -0.211250, -1152.000000
11, 0.300000, 7615, -0.211250, -1156.000000
12, 0.300000, 7615, -0.153750, -1132.000000
13, 0.300000, 7615, -0.136250, -1028.000000
14, 0.300000, 7615, -0.133750, -1020.000000
15, 0.300000, 7615, -0.172500, -1028.000000
16, 0.300000, 7615, -0.143750, -1040.000000
17, 0.300000, 7615, -0.105000, -1148.000000
18, 0.300000, 7615, -0.103750, -1152.000000
19, 0.300000, 7615, -0.078750, -1132.000000
20, 0.300000, 7615, -0.065000, -1084.000000
21, 0.300000, 7615, -0.036250, -1144.000000
22, 0.300000, 7615, -0.067500, -1096.000000
23, 0.300000, 7615, -0.032500, -1040.000000
24, 0.300000, 7615, 0.052500, -1036.000000
25, 0.300000, 7615, 0.052500, -1088.000000
26, 0.300000, 7615, 0.041250, -1092.000000
27, 0.300000, 7615, 0.061250, -1108.000000
28, 0.300000, 7615, 0.033750, -1004.000000
29, 0.300000, 7615, 0.013750, -1016.000000
30, 0.300000, 7615, 0.041250, -1004.000000
31, 0.300000, 7615, 0.073750, -1048.000000
32, 0.300000, 7615, 0.061250, -1120.000000
33, 0.300000, 7615, 0.060000, -1144.000000
34, 0.300000, 7615, 0.048750, -1104.000000
35, 0.300000, 7615, -0.006250, -1172.000000
36, 0.300000, 7615, -0.031250, -1160.000000
37, 0.300000, 7615, -0.077500, -1112.000000
38, 0.300000, 7615, -0.055000, -1300.000000
39, 0.300000, 7615, -0.067500, -1228.000000
40, 0.300000, 7615, -0.051250, -1176.000000
41, 0.300000, 7615, -0.018750, -1168.000000
42, 0.300000, 7615, -0.046250, -1056.000000
43, 0.300000, 7615, -0.032500, -1148.000000
44, 0.300000, 7615, -0.048750, -1184.000000
45, 0.300000, 7615, -0.061250, -1236.000000
46, 0.300000, 7615, -0.032500, -1204.000000
47, 0.300000, 7615, -0.021250, -1200.000000
48, 0.300000, 7615, 0.036250, -1152.000000
49, 0.300000, 7615, 0.041250, -1192.000000
50, 0.300000, 7615, 0.053750, -1068.000000
