sweep, beta, subsystem_id, M, E/J
0, 0.300000, 6944, -1.000000, -3200.000000
1, 0.300000, 6944, -0.847500, -2428.000000
2, 0.300000, 6944, -0.723750, -1956.000000
3, 0.300000, 6944, -0.562500, -1564.000000
4, 0.300000, 6944, -0.452500, -1348.000000
5, 0.300000, 6944, -0.460000, -1380.000000
6, 0.300000, 6944, -0.413750, -1312.000000
7, 0.300000, 6944, -0.343750, -1304.000000
8, 0.300000, 6944, -0.321250, -1336.000000
9, 0.300000, 6944, -0.271250, -1240.000000
10, 0.300000, 6944, -0.161250, -1136.000000
11, 0.300000, 6944, -0.145000, -1160.000000
12, 0.300000, 6944, -0.111250, -1152.000000
13, 0.300000, 6944, -0.110000, -1236.000000
14, 0.300000, 6944, -0.121250, -1236.000000
15, 0.300000, 6944, -0.072500, -1120.000000
16, 0.300000, 6944, -0.016250, -1124.000000
17, 0.300000, 6944, 0.002500, -1148.000000
18, 0.300000, 6944, -0.010000, -984.000000
19, 0.300000, 6944, -0.031250, -940.000000
20, 0.300000, 6944, 0.063750, -972.000000
21, 0.300000, 6944, 0.058750, -1072.000000
22, 0.300000, 6944, -0.005000, -1140.000000
23, 0.300000, 6944, 0.026250, -1068.000000
24, 0.300000, 6944, -0.030000, -1268.000000
25, 0.300000, 6944, -0.026250, -1124.000000
26, 0.300000, 6944, -0.038750, -1100.000000
27, 0.300000, 6944, -0.033750, -1100.000000
28, 0.300000, 6944, -0.025000, -1076.000000
29, 0.300000, 6944, -0.023750, -1112.000000
30, 0.300000, 6944, -0.063750, -1220.000000
31, 0.300000, 6944, -0.103750, -1100.000000
32, 0.300000, 6944, -0.018750, -1216.000000
33, 0.300000, 6944, -0.011250, -1168.000000
34, 0.300000, 6944, 0.006250, -1072.000000
35, 0.300000, 6944, -0.038750, -1056.000000
36, 0.300000, 6944, 0.002500, -1080.000000
37, 0.300000, 6944, -0.008750, -1268.000000
38, 0.300000, 6944, 0.003750, -1348.000000
39, 0.300000, 6944, -0.021250, -1132.000000
40, 0.300000, 6944, -0.052500, -1176.000000
41, 0.300000, 6944, 0.012500, -1144.000000
42, 0.300000, 6944, 0.026250, -1132.000000
43, 0.300000, 6944, -0.038750, -1168.000000
44, 0.300000, 6944, -0.010000, -1104.000000
45, 0.300000, 6944, -0.016250, -1048.000000
46, 0.300000, 6944, -0.008750, -1124.000000
47, 0.300000, 6944, 0.012500, -1160.000000
48, 0.300000, 6944, 0.000000, -1116.000000
49, 0.300000, 6944, 0.005000, -988.000000
50, 0.300000, 6944, -0.017500, -1064.000000
