sweep, beta, subsystem_id, M, E/J
0, 0.400000, 8474, -1.000000, -3200.000000
1, 0.400000, 8474, -0.932500, -2828.000000
2, 0.400000, 8474, -0.873750, -2540.000000
3, 0.400000, 8474, -0.833750, -2424.000000
4, 0.400000, 8474, -0.786250, -2344.000000
5, 0.400000, 8474, -0.731250, -2128.000000
6, 0.400000, 8474, -0.735000, -2168.000000
7, 0.400000, 8474, -0.713750, -2180.000000
8, 0.400000, 8474, -0.718750, -2160.000000
9, 0.400000, 8474, -0.665000, -2084.000000
10, 0.400000, 8474, -0.661250, -2056.000000
11, 0.400000, 8474, -0.671250, -2008.000000
12, 0.400000, 8474, -0.676250, -1972.000000
13, 0.400000, 8474, -0.642500, -2000.000000
14, 0.400000, 8474, -0.582500, -1988.000000
15, 0.400000, 8474, -0.618750, -1960.000000
16, 0.400000, 8474, -0.597500, -1960.000000
17, 0.400000, 8474, -0.593750, -1916.000000
18, 0.400000, 8474, -0.591250, -1872.000000
19, 0.400000, 8474, -0.572500, -1832.000000
20, 0.400000, 8474, -0.603750, -1924.000000
21, 0.400000, 8474, -0.541250, -1812.000000
22, 0.400000, 8474, -0.526250, -1984.000000
23, 0.400000, 8474, -0.511250, -1916.000000
24, 0.400000, 8474, -0.560000, -1896.000000
25, 0.400000, 8474, -0.563750, -2008.000000
26, 0.400000, 8474, -0.611250, -2072.000000
27, 0.400000, 8474, -0.642500, -2128.000000
28, 0.400000, 8474, -0.610000, -2096.000000
29, 0.400000, 8474, -0.610000, -2076.000000
30, 0.400000, 8474, -0.621250, -2096.000000
31, 0.400000, 8474, -0.616250, -2032.000000
32, 0.400000, 8474, -0.598750, -2016.000000
33, 0.400000, 8474, -0.593750, -2008.000000
34, 0.400000, 8474, -0.557500, -1984.000000
35, 0.400000, 8474, -0.581250, -1944.000000
36, 0.400000, 8474, -0.558750, -1924.000000
37, 0.400000, 8474, -0.527500, -1928.000000
38, 0.400000, 8474, -0.498750, -1952.000000
39, 0.400000, 8474, -0.535000, -2148.000000
40, 0.400000, 8474, -0.537500, -2032.000000
41, 0.400000, 8474, -0.538750, -2028.000000
42, 0.400000, 8474, -0.548750, -1980.000000
43, 0.400000, 8474, -0.563750, -1972.000000
44, 0.400000, 8474, -0.571250, -2000.000000
45, 0.400000, 8474, -0.556250, -1896.000000
46, 0.400000, 8474, -0.575000, -2032.000000
47, 0.400000, 8474, -0.593750, -1956.000000
48, 0.400000, 8474, -0.633750, -2036.000000
49, 0.400000, 8474, -0.598750, -1968.000000
50, 0.400000, 8474, -0.582500, -1952.000000
