sweep, beta, subsystem_id, M, E/J
0, 0.200000, 7068, -1.000000, -3200.000000
1, 0.200000, 7068, -0.615000, -1456.000000
2, 0.200000, 7068, -0.350000, -944.000000
3, 0.200000, 7068, -0.180000, -708.000000
4, 0.200000, 7068, -0.112500, -608.000000
5, 0.200000, 7068, -0.140000, -696.000000
6, 0.200000, 7068, -0.071250, -676.000000
7, 0.200000, 7068, -0.072500, -728.000000
8, 0.200000, 7068, -0.090000, -808.000000
9, 0.200000, 7068, -0.031250, -604.000000
10, 0.200000, 7068, -0.050000, -736.000000
11, 0.200000, 7068, -0.038750, -784.000000
12, 0.200000, 7068, -0.040000, -744.000000
13, 0.200000, 7068, -0.020000, -652.000000
14, 0.200000, 7068, -0.012500, -756.000000
15, 0.200000, 7068, 0.003750, -664.000000
16, 0.200000, 7068, 0.060000, -728.000000
17, 0.200000, 7068, 0.090000, -660.000000
18, 0.200000, 7068, 0.058750, -600.000000
19, 0.200000, 7068, 0.088750, -680.000000
20, 0.200000, 7068, 0.021250, -636.000000
21, 0.200000, 7068, -0.002500, -588.000000
22, 0.200000, 7068, 0.021250, -640.000000
23, 0.200000, 7068, 0.001250, -648.000000
24, 0.200000, 7068, -0.048750, -776.000000
25, 0.200000, 7068, -0.082500, -760.000000
26, 0.200000, 7068, -0.041250, -764.000000
27, 0.200000, 7068, 0.031250, -628.000000
28, 0.200000, 7068, -0.005000, -704.000000
29, 0.200000, 7068, -0.021250, -644.000000
30, 0.200000, 7068, -0.017500, -748.000000
31, 0.200000, 7068, -0.021250, -576.000000
32, 0.200000, 7068, 0.033750, -652.000000
33, 0.200000, 7068, 0.065000, -692.000000
34, 0.200000, 7068, 0.013750, -700.000000
35, 0.200000, 7068, 0.015000, -704.000000
36, 0.200000, 7068, 0.035000, -668.000000
37, 0.200000, 7068, 0.007500, -676.000000
38, 0.200000, 7068, 0.032500, -712.000000
39, 0.200000, 7068, -0.033750, -688.000000
40, 0.200000, 7068, -0.088750, -688.000000
41, 0.200000, 7068, -0.125000, -684.000000
42, 0.200000, 7068, -0.051250, -764.000000
43, 0.200000, 7068, -0.018750, -604.000000
44, 0.200000, 7068, 0.098750, -704.000000
45, 0.200000, 7068, 0.048750, -724.000000
46, 0.200000, 7068, 0.073750, -676.000000
47, 0.200000, 7068, -0.023750, -544.000000
48, 0.200000, 7068, -0.030000, -728.000000
49, 0.200000, 7068, 0.002500, -648.000000
50, 0.200000, 7068, 0.018750, -700.000000
