sweep, beta, subsystem_id, M, E/J
0, 0.300000, 9414, -1.000000, -3200.000000
1, 0.300000, 9414, -0.838750, -2408.000000
2, 0.300000, 9414, -0.686250, -1808.000000
3, 0.300000, 9414, -0.597500, -1628.000000
4, 0.300000, 9414, -0.538750, -1496.000000
5, 0.300000, 9414, -0.448750, -1364.000000
6, 0.300000, 9414, -0.352500, -1212.000000
7, 0.300000, 9414, -0.292500, -1280.000000
8, 0.300000, 9414, -0.248750, -1192.000000
9, 0.300000, 9414, -0.147500, -1132.000000
10, 0.300000, 9414, -0.100000, -1028.000000
11, 0.300000, 9414, -0.043750, -1128.000000
12, 0.300000, 9414, -0.038750, -1248.000000
13, 0.300000, 9414, -0.053750, -1200.000000
14, 0.300000, 9414, -0.021250, -1116.000000
15, 0.300000, 9414, -0.056250, -1020.000000
16, 0.300000, 9414, -0.048750, -1044.000000
17, 0.300000, 9414, -0.026250, -1092.000000
18, 0.300000, 9414, -0.063750, -1136.000000
19, 0.300000, 9414, -0.063750, -1036.000000
20, 0.300000, 9414, -0.062500, -1148.000000
21, 0.300000, 9414, -0.085000, -1068.000000
22, 0.300000, 9414, -0.092500, -1180.000000
23, 0.300000, 9414, -0.081250, -1084.000000
24, 0.300000, 9414, -0.018750, -1148.000000
25, 0.300000, 9414, -0.013750, -1088.000000
26, 0.300000, 9414, -0.046250, -984.000000
27, 0.300000, 9414, -0.032500, -1092.000000
28, 0.300000, 9414, 0.033750, -1080.000000
29, 0.300000, 9414, 0.037500, -1004.000000
30, 0.300000, 9414, 0.062500, -1164.000000
31, 0.300000, 9414, 0.030000, -1144.000000
32, 0.300000, 9414, 0.042500, -1132.000000
33, 0.300000, 9414, 0.040000, -1072.000000
34, 0.300000, 9414, 0.023750, -1156.000000
35, 0.300000, 9414, 0.035000, -1128.000000
36, 0.300000, 9414, -0.003750, -1124.000000
37, 0.300000, 9414, 0.020000, -1084.000000
38, 0.300000, 9414, -0.005000, -968.000000
39, 0.300000, 9414, 0.008750, -1140.000000
40, 0.300000, 9414, -0.020000, -1216.000000
41, 0.300000, 9414, -0.047500, -1128.000000
42, 0.300000, 9414, -0.023750, -1112.000000
43, 0.300000, 9414, 0.020000, -1168.000000
44, 0.300000, 9414, 0.038750, -1092.000000
45, 0.300000, 9414, 0.012500, -1112.000000
46, 0.300000, 9414, 0.040000, -1120.000000
47, 0.300000, 9414, 0.070000, -1188.000000
48, 0.300000, 9414, 0.102500, -1088.000000
49, 0.300000, 9414, 0.057500, -1164.000000
50, 0.300000, 9414, -0.031250, -1152.000000
