sweep, beta, subsystem_id, M, E/J
0, 0.400000, 8451, -1.000000, -3200.000000
1, 0.400000, 8451, -0.951250, -2920.000000
2, 0.400000, 8451, -0.882500, -2604.000000
3, 0.400000, 8451, -0.868750, -2548.000000
4, 0.400000, 8451, -0.841250, -2452.000000
5, 0.400000, 8451, -0.818750, -2328.000000
6, 0.400000, 8451, -0.788750, -2284.000000
7, 0.400000, 8451, -0.783750, -2260.000000
8, 0.400000, 8451, -0.763750, -2252.000000
9, 0.400000, 8451, -0.777500, -2312.000000
10, 0.400000, 8451, -0.717500, -2164.000000
11, 0.400000, 8451, -0.710000, -2132.000000
12, 0.400000, 8451, -0.678750, -1984.000000
13, 0.400000, 8451, -0.675000, -2048.000000
14, 0.400000, 8451, -0.667500, -2040.000000
15, 0.400000, 8451, -0.676250, -2132.000000
16, 0.400000, 8451, -0.643750, -1988.000000
17, 0.400000, 8451, -0.646250, -2076.000000
18, 0.400000, 8451, -0.646250, -2080.000000
19, 0.400000, 8451, -0.637500, -2020.000000
20, 0.400000, 8451, -0.638750, -2056.000000
21, 0.400000, 8451, -0.658750, -2112.000000
22, 0.400000, 8451, -0.637500, -1992.000000
23, 0.400000, 8451, -0.641250, -2060.000000
24, 0.400000, 8451, -0.652500, -2092.000000
25, 0.400000, 8451, -0.625000, -2036.000000
26, 0.400000, 8451, -0.641250, -2088.000000
27, 0.400000, 8451, -0.650000, -2076.000000
28, 0.400000, 8451, -0.565000, -1896.000000
29, 0.400000, 8451, -0.566250, -1908.000000
30, 0.400000, 8451, -0.523750, -1772.000000
31, 0.400000, 8451, -0.513750, -1820.000000
32, 0.400000, 8451, -0.508750, -1844.000000
33, 0.400000, 8451, -0.520000, -1788.000000
34, 0.400000, 8451, -0.563750, -1928.000000
35, 0.400000, 8451, -0.587500, -1892.000000
36, 0.400000, 8451, -0.597500, -1912.000000
37, 0.400000, 8451, -0.596250, -1944.000000
38, 0.400000, 8451, -0.545000, -1928.000000
39, 0.400000, 8451, -0.533750, -1896.000000
40, 0.400000, 8451, -0.506250, -2024.000000
41, 0.400000, 8451, -0.530000, -2004.000000
42, 0.400000, 8451, -0.487500, -1940.000000
43, 0.400000, 8451, -0.435000, -1840.000000
44, 0.400000, 8451, -0.410000, -1808.000000
45, 0.400000, 8451, -0.395000, -1808.000000
46, 0.400000, 8451, -0.352500, -1700.000000
47, 0.400000, 8451, -0.360000, -1752.000000
48, 0.400000, 8451, -0.381250, -1736.000000
49, 0.400000, 8451, -0.405000, -1732.000000
50, 0.400000, 8451, -0.432500, -1680.000000
