sweep, beta, subsystem_id, M, E/J
0, 0.400000, 7711, -1.000000, -3200.000000
1, 0.400000, 7711, -0.916250, -2724.000000
2, 0.400000, 7711, -0.873750, -2552.000000
3, 0.400000, 7711, -0.835000, -2360.000000
4, 0.400000, 7711, -0.836250, -2388.000000
5, 0.400000, 7711, -0.808750, -2332.000000
6, 0.400000, 7711, -0.771250, -2216.000000
7, 0.400000, 7711, -0.747500, -2172.000000
8, 0.400000, 7711, -0.768750, -2268.000000
9, 0.400000, 7711, -0.752500, -2204.000000
10, 0.400000, 7711, -0.738750, -2144.000000
11, 0.400000, 7711, -0.733750, -2156.000000
12, 0.400000, 7711, -0.767500, -2244.000000
13, 0.400000, 7711, -0.738750, -2124.000000
14, 0.400000, 7711, -0.713750, -2080.000000
15, 0.400000, 7711, -0.708750, -2144.000000
16, 0.400000, 7711, -0.726250, -2244.000000
17, 0.400000, 7711, -0.673750, -2176.000000
18, 0.400000, 7711, -0.678750, -2192.000000
19, 0.400000, 7711, -0.646250, -2048.000000
20, 0.400000, 7711, -0.620000, -2044.000000
21, 0.400000, 7711, -0.606250, -1940.000000
22, 0.400000, 7711, -0.603750, -1932.000000
23, 0.400000, 7711, -0.605000, -2036.000000
24, 0.400000, 7711, -0.621250, -2092.000000
25, 0.400000, 7711, -0.603750, -2088.000000
26, 0.400000, 7711, -0.582500, -1984.000000
27, 0.400000, 7711, -0.590000, -1976.000000
28, 0.400000, 7711, -0.590000, -1956.000000
29, 0.400000, 7711, -0.573750, -1952.000000
30, 0.400000, 7711, -0.566250, -1860.000000
31, 0.400000, 7711, -0.525000, -1860.000000
32, 0.400000, 7711, -0.488750, -1812.000000
33, 0.400000, 7711, -0.543750, -1988.000000
34, 0.400000, 7711, -0.558750, -1980.000000
35, 0.400000, 7711, -0.480000, -1820.000000
36, 0.400000, 7711, -0.443750, -1828.000000
37, 0.400000, 7711, -0.475000, -1832.000000
38, 0.400000, 7711, -0.475000, -1764.000000
39, 0.400000, 7711, -0.460000, -1836.000000
40, 0.400000, 7711, -0.398750, -1716.000000
41, 0.400000, 7711, -0.431250, -1780.000000
42, 0.400000, 7711, -0.437500, -1768.000000
43, 0.400000, 7711, -0.406250, -1772.000000
44, 0.400000, 7711, -0.378750, -1756.000000
45, 0.400000, 7711, -0.410000, -1768.000000
46, 0.400000, 7711, -0.406250, -1728.000000
47, 0.400000, 7711, -0.425000, -1804.000000
48, 0.400000, 7711, -0.460000, -1740.000000
49, 0.400000, 7711, -0.448750, -1704.000000
50, 0.400000, 7711, -0.428750, -1720.000000
