sweep, beta, subsystem_id, M, E/J
0, 0.500000, 875, -1.000000, -3200.000000
1, 0.500000, 875, -0.967500, -3008.000000
2, 0.500000, 875, -0.937500, -2900.000000
3, 0.500000, 875, -0.941250, -2916.000000
4, 0.500000, 875, -0.945000, -2948.000000
5, 0.500000, 875, -0.928750, -2836.000000
6, 0.500000, 875, -0.957500, -2944.000000
7, 0.500000, 875, -0.930000, -2872.000000
8, 0.500000, 875, -0.937500, -2904.000000
9, 0.500000, 875, -0.930000, -2816.000000
10, 0.500000, 875, -0.936250, -2860.000000
11, 0.500000, 875, -0.941250, -2892.000000
12, 0.500000, 875, -0.925000, -2832.000000
13, 0.500000, 875, -0.933750, -2836.000000
14, 0.500000, 875, -0.913750, -2764.000000
15, 0.500000, 875, -0.906250, -2756.000000
16, 0.500000, 875, -0.920000, -2844.000000
17, 0.500000, 875, -0.905000, -2800.000000
18, 0.500000, 875, -0.903750, -2844.000000
19, 0.500000, 875, -0.895000, -2808.000000
20, 0.500000, 875, -0.885000, -2740.000000
21, 0.500000, 875, -0.877500, -2724.000000
22, 0.500000, 875, -0.881250, -2680.000000
23, 0.500000, 875, -0.901250, -2740.000000
24, 0.500000, 875, -0.911250, -2864.000000
25, 0.500000, 875, -0.908750, -2804.000000
26, 0.500000, 875, -0.915000, -2768.000000
27, 0.500000, 875, -0.887500, -2708.000000
28, 0.500000, 875, -0.903750, -2768.000000
29, 0.500000, 875, -0.923750, -2828.000000
30, 0.500000, 875, -0.917500, -2812.000000
31, 0.500000, 875, -0.927500, -2892.000000
32, 0.500000, 875, -0.936250, -2920.000000
33, 0.500000, 875, -0.936250, -2884.000000
34, 0.500000, 875, -0.940000, -2884.000000
35, 0.500000, 875, -0.928750, -2836.000000
36, 0.500000, 875, -0.921250, -2816.000000
37, 0.500000, 875, -0.917500, -2812.000000
38, 0.500000, 875, -0.895000, -2716.000000
39, 0.500000, 875, -0.905000, -2768.000000
40, 0.500000, 875, -0.883750, -2676.000000
41, 0.500000, 875, -0.897500, -2740.000000
42, 0.500000, 875, -0.910000, -2808.000000
43, 0.500000, 875, -0.907500, -2748.000000
44, 0.500000, 875, -0.886250, -2672.000000
45, 0.500000, 875, -0.913750, -2804.000000
46, 0.500000, 875, -0.921250, -2800.000000
47, 0.500000, 875, -0.913750, -2784.000000
48, 0.500000, 875, -0.920000, -2788.000000
49, 0.500000, 875, -0.911250, -2752.000000
50, 0.500000, 875, -0.893750, -2696.000000
