sweep, beta, subsystem_id, M, E/J
0, 0.200000, 8134, -1.000000, -3200.000000
1, 0.200000, 8134, -0.647500, -1612.000000
2, 0.200000, 8134, -0.397500, -1020.000000
3, 0.200000, 8134, -0.238750, -760.000000
4, 0.200000, 8134, -0.123750, -564.000000
5, 0.200000, 8134, -0.098750, -620.000000
6, 0.200000, 8134, -0.091250, -692.000000
7, 0.200000, 8134, -0.026250, -680.000000
8, 0.200000, 8134, 0.013750, -688.000000
9, 0.200000, 8134, 0.016250, -600.000000
10, 0.200000, 8134, -0.008750, -540.000000
11, 0.200000, 8134, -0.013750, -572.000000
12, 0.200000, 8134, -0.016250, -628.000000
13, 0.200000, 8134, -0.013750, -604.000000
14, 0.200000, 8134, 0.020000, -728.000000
15, 0.200000, 8134, -0.042500, -716.000000
16, 0.200000, 8134, 0.016250, -572.000000
17, 0.200000, 8134, 0.032500, -560.000000
18, 0.200000, 8134, 0.052500, -700.000000
19, 0.200000, 8134, 0.055000, -616.000000
20, 0.200000, 8134, 0.032500, -664.000000
21, 0.200000, 8134, -0.022500, -816.000000
22, 0.200000, 8134, -0.043750, -864.000000
23, 0.200000, 8134, -0.013750, -796.000000
24, 0.200000, 8134, 0.007500, -668.000000
25, 0.200000, 8134, -0.003750, -596.000000
26, 0.200000, 8134, -0.016250, -596.000000
27, 0.200000, 8134, -0.045000, -568.000000
28, 0.200000, 8134, -0.025000, -668.000000
29, 0.200000, 8134, -0.056250, -752.000000
30, 0.200000, 8134, -0.031250, -664.000000
31, 0.200000, 8134, -0.011250, -704.000000
32, 0.200000, 8134, -0.058750, -692.000000
33, 0.200000, 8134, -0.051250, -664.000000
34, 0.200000, 8134, -0.065000, -632.000000
35, 0.200000, 8134, -0.038750, -700.000000
36, 0.200000, 8134, 0.003750, -744.000000
37, 0.200000, 8134, -0.003750, -568.000000
38, 0.200000, 8134, -0.016250, -644.000000
39, 0.200000, 8134, 0.005000, -576.000000
40, 0.200000, 8134, 0.016250, -660.000000
41, 0.200000, 8134, 0.071250, -728.000000
42, 0.200000, 8134, 0.068750, -816.000000
43, 0.200000, 8134, 0.033750, -700.000000
44, 0.200000, 8134, 0.031250, -736.000000
45, 0.200000, 8134, -0.032500, -704.000000
46, 0.200000, 8134, -0.123750, -692.000000
47, 0.200000, 8134, -0.140000, -756.000000
48, 0.200000, 8134, -0.110000, -700.000000
49, 0.200000, 8134, -0.131250, -752.000000
50, 0.200000, 8134, -0.065000, -740.000000
