sweep, beta, subsystem_id, M, E/J
0, 0.400000, 1746, -1.000000, -3200.000000
1, 0.400000, 1746, -0.947500, -2908.000000
2, 0.400000, 1746, -0.903750, -2716.000000
3, 0.400000, 1746, -0.875000, -2600.000000
4, 0.400000, 1746, -0.800000, -2344.000000
5, 0.400000, 1746, -0.773750, -2252.000000
6, 0.400000, 1746, -0.762500, -2236.000000
7, 0.400000, 1746, -0.737500, -2208.000000
8, 0.400000, 1746, -0.750000, -2240.000000
9, 0.400000, 1746, -0.750000, -2236.000000
10, 0.400000, 1746, -0.745000, -2208.000000
11, 0.400000, 1746, -0.751250, -2168.000000
12, 0.400000, 1746, -0.708750, -2036.000000
13, 0.400000, 1746, -0.686250, -2008.000000
14, 0.400000, 1746, -0.650000, -2020.000000
15, 0.400000, 1746, -0.630000, -2000.000000
16, 0.400000, 1746, -0.660000, -2140.000000
17, 0.400000, 1746, -0.592500, -1980.000000
18, 0.400000, 1746, -0.592500, -2060.000000
19, 0.400000, 1746, -0.620000, -2096.000000
20, 0.400000, 1746, -0.615000, -2100.000000
21, 0.400000, 1746, -0.627500, -2048.000000
22, 0.400000, 1746, -0.605000, -2028.000000
23, 0.400000, 1746, -0.588750, -2116.000000
24, 0.400000, 1746, -0.536250, -1924.000000
25, 0.400000, 1746, -0.557500, -1820.000000
26, 0.400000, 1746, -0.568750, -1908.000000
27, 0.400000, 1746, -0.570000, -1948.000000
28, 0.400000, 1746, -0.537500, -1976.000000
29, 0.400000, 1746, -0.556250, -1956.000000
30, 0.400000, 1746, -0.558750, -1844.000000
31, 0.400000, 1746, -0.513750, -1808.000000
32, 0.400000, 1746, -0.495000, -1880.000000
33, 0.400000, 1746, -0.515000, -1852.000000
34, 0.400000, 1746, -0.536250, -1968.000000
35, 0.400000, 1746, -0.508750, -1948.000000
36, 0.400000, 1746, -0.520000, -1936.000000
37, 0.400000, 1746, -0.522500, -1892.000000
38, 0.400000, 1746, -0.522500, -1832.000000
39, 0.400000, 1746, -0.597500, -1952.000000
40, 0.400000, 1746, -0.605000, -1968.000000
41, 0.400000, 1746, -0.633750, -2000.000000
42, 0.400000, 1746, -0.688750, -2188.000000
43, 0.400000, 1746, -0.711250, -2156.000000
44, 0.400000, 1746, -0.690000, -2104.000000
45, 0.400000, 1746, -0.651250, -1976.000000
46, 0.400000, 1746, -0.643750, -1944.000000
47, 0.400000, 1746, -0.600000, -1960.000000
48, 0.400000, 1746, -0.600000, -1964.000000
49, 0.400000, 1746, -0.582500, -1956.000000
50, 0.400000, 1746, -0.595000, -2080.000000
