sweep, beta, subsystem_id, M, E/J
0, 0.400000, 7745, -1.000000, -3200.000000
1, 0.400000, 7745, -0.933750, -2840.000000
2, 0.400000, 7745, -0.885000, -2636.000000
3, 0.400000, 7745, -0.848750, -2464.000000
4, 0.400000, 7745, -0.831250, -2388.000000
5, 0.400000, 7745, -0.791250, -2268.000000
6, 0.400000, 7745, -0.773750, -2296.000000
7, 0.400000, 7745, -0.743750, -2184.000000
8, 0.400000, 7745, -0.708750, -2140.000000
9, 0.400000, 7745, -0.711250, -2156.000000
10, 0.400000, 7745, -0.682500, -2132.000000
11, 0.400000, 7745, -0.667500, -2056.000000
12, 0.400000, 7745, -0.643750, -2020.000000
13, 0.400000, 7745, -0.647500, -2052.000000
14, 0.400000, 7745, -0.652500, -2060.000000
15, 0.400000, 7745, -0.647500, -2072.000000
16, 0.400000, 7745, -0.636250, -2052.000000
17, 0.400000, 7745, -0.638750, -2052.000000
18, 0.400000, 7745, -0.643750, -2056.000000
19, 0.400000, 7745, -0.687500, -2104.000000
20, 0.400000, 7745, -0.656250, -1996.000000
21, 0.400000, 7745, -0.635000, -1932.000000
22, 0.400000, 7745, -0.617500, -1912.000000
23, 0.400000, 7745, -0.610000, -2028.000000
24, 0.400000, 7745, -0.593750, -1932.000000
25, 0.400000, 7745, -0.545000, -1836.000000
26, 0.400000, 7745, -0.541250, -1820.000000
27, 0.400000, 7745, -0.583750, -1904.000000
28, 0.400000, 7745, -0.582500, -1892.000000
29, 0.400000, 7745, -0.575000, -1904.000000
30, 0.400000, 7745, -0.547500, -1864.000000
31, 0.400000, 7745, -0.562500, -1908.000000
32, 0.400000, 7745, -0.537500, -1948.000000
33, 0.400000, 7745, -0.581250, -1884.000000
34, 0.400000, 7745, -0.577500, -1912.000000
35, 0.400000, 7745, -0.578750, -1920.000000
36, 0.400000, 7745, -0.626250, -2080.000000
37, 0.400000, 7745, -0.623750, -2012.000000
38, 0.400000, 7745, -0.555000, -1880.000000
39, 0.400000, 7745, -0.592500, -1828.000000
40, 0.400000, 7745, -0.545000, -1720.000000
41, 0.400000, 7745, -0.493750, -1668.000000
42, 0.400000, 7745, -0.502500, -1712.000000
43, 0.400000, 7745, -0.465000, -1716.000000
44, 0.400000, 7745, -0.475000, -1712.000000
45, 0.400000, 7745, -0.477500, -1736.000000
46, 0.400000, 7745, -0.477500, -1796.000000
47, 0.400000, 7745, -0.485000, -1856.000000
48, 0.400000, 7745, -0.523750, -1892.000000
49, 0.400000, 7745, -0.500000, -1860.000000
50, 0.400000, 7745, -0.462500, -1836.000000
