sweep, beta, subsystem_id, M, E/J
0, 0.300000, 6172, -1.000000, -3200.000000
1, 0.300000, 6172, -0.856250, -2472.000000
2, 0.300000, 6172, -0.760000, -2124.000000
3, 0.300000, 6172, -0.641250, -1804.000000
4, 0.300000, 6172, -0.535000, -1532.000000
5, 0.300000, 6172, -0.515000, -1492.000000
6, 0.300000, 6172, -0.438750, -1332.000000
7, 0.300000, 6172, -0.385000, -1332.000000
8, 0.300000, 6172, -0.383750, -1392.000000
9, 0.300000, 6172, -0.382500, -1280.000000
10, 0.300000, 6172, -0.305000, -1184.000000
11, 0.300000, 6172, -0.273750, -1120.000000
12, 0.300000, 6172, -0.216250, -1128.000000
13, 0.300000, 6172, -0.218750, -1172.000000
14, 0.300000, 6172, -0.147500, -1156.000000
15, 0.300000, 6172, -0.153750, -1176.000000
16, 0.300000, 6172, -0.177500, -1220.000000
17, 0.300000, 6172, -0.136250, -1296.000000
18, 0.300000, 6172, -0.101250, -1200.000000
19, 0.300000, 6172, -0.120000, -1176.000000
20, 0.300000, 6172, -0.080000, -1036.000000
21, 0.300000, 6172, -0.087500, -1040.000000
22, 0.300000, 6172, -0.072500, -1032.000000
23, 0.300000, 6172, -0.055000, -1044.000000
24, 0.300000, 6172, -0.053750, -1144.000000
25, 0.300000, 6172, -0.012500, -1176.000000
26, 0.300000, 6172, -0.002500, -1084.000000
27, 0.300000, 6172, -0.016250, -1016.000000
28, 0.300000, 6172, 0.087500, -1020.000000
29, 0.300000, 6172, 0.083750, -1204.000000
30, 0.300000, 6172, 0.107500, -1036.000000
31, 0.300000, 6172, 0.066250, -1092.000000
32, 0.300000, 6172, 0.053750, -1228.000000
33, 0.300000, 6172, 0.001250, -1240.000000
34, 0.300000, 6172, 0.020000, -1196.000000
35, 0.300000, 6172, 0.021250, -1148.000000
36, 0.300000, 6172, 0.018750, -1140.000000
37, 0.300000, 6172, 0.038750, -1152.000000
38, 0.300000, 6172, 0.005000, -1124.000000
39, 0.300000, 6172, 0.010000, -1188.000000
40, 0.300000, 6172, -0.016250, -1196.000000
41, 0.300000, 6172, -0.087500, -1128.000000
42, 0.300000, 6172, -0.038750, -1096.000000
43, 0.300000, 6172, -0.070000, -1156.000000
44, 0.300000, 6172, -0.062500, -976.000000
45, 0.300000, 6172, -0.067500, -1008.000000
46, 0.300000, 6172, -0.066250, -984.000000
47, 0.300000, 6172, -0.058750, -1008.000000
48, 0.300000, 6172, -0.035000, -1064.000000
49, 0.300000, 6172, -0.048750, -1116.000000
50, 0.300000, 6172, -0.045000, -1072.000000
