sweep, beta, subsystem_id, M, E/J
0, 0.500000, 4546, -1.000000, -3200.000000
1, 0.500000, 4546, -0.967500, -3000.000000
2, 0.500000, 4546, -0.955000, -2964.000000
3, 0.500000, 4546, -0.940000, -2904.000000
4, 0.500000, 4546, -0.941250, -2892.000000
5, 0.500000, 4546, -0.938750, -2888.000000
6, 0.500000, 4546, -0.935000, -2896.000000
7, 0.500000, 4546, -0.916250, -2772.000000
8, 0.500000, 4546, -0.931250, -2828.000000
9, 0.500000, 4546, -0.930000, -2864.000000
10, 0.500000, 4546, -0.931250, -2868.000000
11, 0.500000, 4546, -0.947500, -2932.000000
12, 0.500000, 4546, -0.940000, -2908.000000
13, 0.500000, 4546, -0.955000, -2968.000000
14, 0.500000, 4546, -0.942500, -2936.000000
15, 0.500000, 4546, -0.943750, -2912.000000
16, 0.500000, 4546, -0.933750, -2836.000000
17, 0.500000, 4546, -0.938750, -2864.000000
18, 0.500000, 4546, -0.941250, -2876.000000
19, 0.500000, 4546, -0.918750, -2756.000000
20, 0.500000, 4546, -0.927500, -2860.000000
21, 0.500000, 4546, -0.921250, -2820.000000
22, 0.500000, 4546, -0.923750, -2916.000000
23, 0.500000, 4546, -0.905000, -2860.000000
24, 0.500000, 4546, -0.896250, -2840.000000
25, 0.500000, 4546, -0.903750, -2860.000000
26, 0.500000, 4546, -0.906250, -2848.000000
27, 0.500000, 4546, -0.901250, -2824.000000
28, 0.500000, 4546, -0.910000, -2860.000000
29, 0.500000, 4546, -0.908750, -2832.000000
30, 0.500000, 4546, -0.902500, -2832.000000
31, 0.500000, 4546, -0.881250, -2740.000000
32, 0.500000, 4546, -0.898750, -2808.000000
33, 0.500000, 4546, -0.893750, -2772.000000
34, 0.500000, 4546, -0.897500, -2752.000000
35, 0.500000, 4546, -0.886250, -2748.000000
36, 0.500000, 4546, -0.896250, -2788.000000
37, 0.500000, 4546, -0.882500, -2732.000000
38, 0.500000, 4546, -0.878750, -2736.000000
39, 0.500000, 4546, -0.877500, -2720.000000
40, 0.500000, 4546, -0.886250, -2740.000000
41, 0.500000, 4546, -0.897500, -2736.000000
42, 0.500000, 4546, -0.887500, -2712.000000
43, 0.500000, 4546, -0.883750, -2724.000000
44, 0.500000, 4546, -0.896250, -2752.000000
45, 0.500000, 4546, -0.908750, -2824.000000
46, 0.500000, 4546, -0.888750, -2716.000000
47, 0.500000, 4546, -0.903750, -2840.000000
48, 0.500000, 4546, -0.906250, -2852.000000
49, 0.500000, 4546, -0.913750, -2880.000000
50, 0.500000, 4546, -0.912500, -2844.000000
