sweep, beta, subsystem_id, M, E/J
0, 0.500000, 8565, -1.000000, -3200.000000
1, 0.500000, 8565, -0.976250, -3064.000000
2, 0.500000, 8565, -0.967500, -3024.000000
3, 0.500000, 8565, -0.942500, -2888.000000
4, 0.500000, 8565, -0.943750, -2892.000000
5, 0.500000, 8565, -0.927500, -2856.000000
6, 0.500000, 8565, -0.913750, -2792.000000
7, 0.500000, 8565, -0.917500, -2792.000000
8, 0.500000, 8565, -0.910000, -2784.000000
9, 0.500000, 8565, -0.912500, -2792.000000
10, 0.500000, 8565, -0.908750, -2804.000000
11, 0.500000, 8565, -0.902500, -2756.000000
12, 0.500000, 8565, -0.895000, -2728.000000
13, 0.500000, 8565, -0.903750, -2784.000000
14, 0.500000, 8565, -0.882500, -2692.000000
15, 0.500000, 8565, -0.897500, -2772.000000
16, 0.500000, 8565, -0.901250, -2756.000000
17, 0.500000, 8565, -0.896250, -2752.000000
18, 0.500000, 8565, -0.917500, -2808.000000
19, 0.500000, 8565, -0.908750, -2772.000000
20, 0.500000, 8565, -0.916250, -2772.000000
21, 0.500000, 8565, -0.926250, -2824.000000
22, 0.500000, 8565, -0.908750, -2788.000000
23, 0.500000, 8565, -0.898750, -2724.000000
24, 0.500000, 8565, -0.906250, -2768.000000
25, 0.500000, 8565, -0.911250, -2752.000000
26, 0.500000, 8565, -0.911250, -2760.000000
27, 0.500000, 8565, -0.911250, -2752.000000
28, 0.500000, 8565, -0.932500, -2872.000000
29, 0.500000, 8565, -0.930000, -2852.000000
30, 0.500000, 8565, -0.935000, -2852.000000
31, 0.500000, 8565, -0.916250, -2784.000000
32, 0.500000, 8565, -0.911250, -2788.000000
33, 0.500000, 8565, -0.932500, -2844.000000
34, 0.500000, 8565, -0.927500, -2856.000000
35, 0.500000, 8565, -0.942500, -2916.000000
36, 0.500000, 8565, -0.915000, -2784.000000
37, 0.500000, 8565, -0.898750, -2752.000000
38, 0.500000, 8565, -0.911250, -2768.000000
39, 0.500000, 8565, -0.927500, -2836.000000
40, 0.500000, 8565, -0.927500, -2860.000000
41, 0.500000, 8565, -0.923750, -2852.000000
42, 0.500000, 8565, -0.925000, -2800.000000
43, 0.500000, 8565, -0.911250, -2796.000000
44, 0.500000, 8565, -0.925000, -2836.000000
45, 0.500000, 8565, -0.920000, -2832.000000
46, 0.500000, 8565, -0.905000, -2776.000000
47, 0.500000, 8565, -0.896250, -2756.000000
48, 0.500000, 8565, -0.888750, -2756.000000
49, 0.500000, 8565, -0.883750, -2736.000000
50, 0.500000, 8565, -0.912500, -2768.000000
