sweep, beta, subsystem_id, M, E/J
0, 0.300000, 1499, -1.000000, -3200.000000
1, 0.300000, 1499, -0.860000, -2456.000000
2, 0.300000, 1499, -0.735000, -1992.000000
3, 0.300000, 1499, -0.671250, -1824.000000
4, 0.300000, 1499, -0.571250, -1548.000000
5, 0.300000, 1499, -0.525000, -1476.000000
6, 0.300000, 1499, -0.406250, -1280.000000
7, 0.300000, 1499, -0.305000, -1096.000000
8, 0.300000, 1499, -0.270000, -1056.000000
9, 0.300000, 1499, -0.292500, -1156.000000
10, 0.300000, 1499, -0.273750, -1232.000000
11, 0.300000, 1499, -0.213750, -1208.000000
12, 0.300000, 1499, -0.182500, -1144.000000
13, 0.300000, 1499, -0.181250, -1200.000000
14, 0.300000, 1499, -0.190000, -1232.000000
15, 0.300000, 1499, -0.130000, -1168.000000
16, 0.300000, 1499, -0.072500, -1144.000000
17, 0.300000, 1499, -0.071250, -1080.000000
18, 0.300000, 1499, -0.068750, -1064.000000
19, 0.300000, 1499, -0.008750, -1116.000000
20, 0.300000, 1499, 0.015000, -1076.000000
21, 0.300000, 1499, -0.030000, -1076.000000
22, 0.300000, 1499, -0.041250, -1020.000000
23, 0.300000, 1499, 0.013750, -1028.000000
24, 0.300000, 1499, -0.021250, -1148.000000
25, 0.300000, 1499, 0.017500, -1088.000000
26, 0.300000, 1499, -0.018750, -1168.000000
27, 0.300000, 1499, 0.020000, -1256.000000
28, 0.300000, 1499, 0.015000, -1180.000000
29, 0.300000, 1499, -0.023750, -1132.000000
30, 0.300000, 1499, 0.011250, -1020.000000
31, 0.300000, 1499, 0.028750, -996.000000
32, 0.300000, 1499, -0.005000, -1092.000000
33, 0.300000, 1499, -0.010000, -1128.000000
34, 0.300000, 1499, -0.018750, -1160.000000
35, 0.300000, 1499, -0.050000, -1124.000000
36, 0.300000, 1499, -0.070000, -1268.000000
37, 0.300000, 1499, -0.073750, -1112.000000
38, 0.300000, 1499, -0.017500, -1104.000000
39, 0.300000, 1499, -0.080000, -1116.000000
40, 0.300000, 1499, -0.070000, -1096.000000
41, 0.300000, 1499, -0.086250, -1124.000000
42, 0.300000, 1499, -0.093750, -1184.000000
43, 0.300000, 1499, -0.088750, -1136.000000
44, 0.300000, 1499, -0.078750, -1064.000000
45, 0.300000, 1499, -0.072500, -1036.000000
46, 0.300000, 1499, 0.000000, -1092.000000
47, 0.300000, 1499, 0.013750, -1088.000000
48, 0.300000, 1499, 0.001250, -1108.000000
49, 0.300000, 1499, -0.046250, -1088.000000
50, 0.300000, 1499, -0.027500, -1176.000000
