sweep, beta, subsystem_id, M, E/J
0, 0.400000, 147, -1.000000, -3200.000000
1, 0.400000, 147, -0.913750, -2728.000000
2, 0.400000, 147, -0.848750, -2436.000000
3, 0.400000, 147, -0.806250, -2328.000000
4, 0.400000, 147, -0.762500, -2200.000000
5, 0.400000, 147, -0.746250, -2176.000000
6, 0.400000, 147, -0.748750, -2224.000000
7, 0.400000, 147, -0.753750, -2196.000000
8, 0.400000, 147, -0.728750, -2132.000000
9, 0.400000, 147, -0.711250, -2048.000000
10, 0.400000, 147, -0.660000, -2040.000000
11, 0.400000, 147, -0.701250, -2172.000000
12, 0.400000, 147, -0.708750, -2168.000000
13, 0.400000, 147, -0.711250, -2192.000000
14, 0.400000, 147, -0.731250, -2272.000000
15, 0.400000, 147, -0.720000, -2164.000000
16, 0.400000, 147, -0.697500, -2068.000000
17, 0.400000, 147, -0.690000, -2176.000000
18, 0.400000, 147, -0.612500, -1928.000000
19, 0.400000, 147, -0.588750, -1952.000000
20, 0.400000, 147, -0.598750, -2044.000000
21, 0.400000, 147, -0.608750, -2072.000000
22, 0.400000, 147, -0.606250, -1988.000000
23, 0.400000, 147, -0.588750, -1924.000000
24, 0.400000, 147, -0.582500, -1996.000000
25, 0.400000, 147, -0.560000, -2036.000000
26, 0.400000, 147, -0.511250, -1852.000000
27, 0.400000, 147, -0.546250, -1956.000000
28, 0.400000, 147, -0.525000, -2016.000000
29, 0.400000, 147, -0.485000, -1904.000000
30, 0.400000, 147, -0.472500, -1952.000000
31, 0.400000, 147, -0.433750, -1812.000000
32, 0.400000, 147, -0.431250, -1864.000000
33, 0.400000, 147, -0.430000, -1948.000000
34, 0.400000, 147, -0.435000, -1884.000000
35, 0.400000, 147, -0.392500, -1908.000000
36, 0.400000, 147, -0.390000, -1936.000000
37, 0.400000, 147, -0.415000, -1892.000000
38, 0.400000, 147, -0.430000, -1964.000000
39, 0.400000, 147, -0.408750, -1852.000000
40, 0.400000, 147, -0.396250, -1928.000000
41, 0.400000, 147, -0.385000, -1920.000000
42, 0.400000, 147, -0.358750, -1960.000000
43, 0.400000, 147, -0.348750, -1912.000000
44, 0.400000, 147, -0.372500, -1700.000000
45, 0.400000, 147, -0.365000, -1696.000000
46, 0.400000, 147, -0.418750, -1676.000000
47, 0.400000, 147, -0.380000, -1716.000000
48, 0.400000, 147, -0.367500, -1676.000000
49, 0.400000, 147, -0.353750, -1740.000000
50, 0.400000, 147, -0.347500, -1824.000000
