sweep, beta, subsystem_id, M, E/J
0, 0.400000, 1168, -1.000000, -3200.000000
1, 0.400000, 1168, -0.916250, -2760.000000
2, 0.400000, 1168, -0.878750, -2604.000000
3, 0.400000, 1168, -0.837500, -2456.000000
4, 0.400000, 1168, -0.843750, -2468.000000
5, 0.400000, 1168, -0.822500, -2372.000000
6, 0.400000, 1168, -0.808750, -2372.000000
7, 0.400000, 1168, -0.808750, -2304.000000
8, 0.400000, 1168, -0.803750, -2332.000000
9, 0.400000, 1168, -0.783750, -2304.000000
10, 0.400000, 1168, -0.781250, -2316.000000
11, 0.400000, 1168, -0.750000, -2168.000000
12, 0.400000, 1168, -0.726250, -2124.000000
13, 0.400000, 1168, -0.663750, -2052.000000
14, 0.400000, 1168, -0.662500, -2116.000000
15, 0.400000, 1168, -0.670000, -2112.000000
16, 0.400000, 1168, -0.672500, -2072.000000
17, 0.400000, 1168, -0.676250, -2096.000000
18, 0.400000, 1168, -0.681250, -2132.000000
19, 0.400000, 1168, -0.682500, -2128.000000
20, 0.400000, 1168, -0.691250, -2064.000000
21, 0.400000, 1168, -0.690000, -2104.000000
22, 0.400000, 1168, -0.687500, -2192.000000
23, 0.400000, 1168, -0.658750, -2160.000000
24, 0.400000, 1168, -0.662500, -2048.000000
25, 0.400000, 1168, -0.655000, -2100.000000
26, 0.400000, 1168, -0.621250, -2008.000000
27, 0.400000, 1168, -0.610000, -2000.000000
28, 0.400000, 1168, -0.585000, -1932.000000
29, 0.400000, 1168, -0.615000, -1936.000000
30, 0.400000, 1168, -0.647500, -2064.000000
31, 0.400000, 1168, -0.633750, -2064.000000
32, 0.400000, 1168, -0.648750, -2052.000000
33, 0.400000, 1168, -0.627500, -2088.000000
34, 0.400000, 1168, -0.653750, -2116.000000
35, 0.400000, 1168, -0.633750, -2120.000000
36, 0.400000, 1168, -0.671250, -2124.000000
37, 0.400000, 1168, -0.662500, -2120.000000
38, 0.400000, 1168, -0.656250, -2056.000000
39, 0.400000, 1168, -0.621250, -2036.000000
40, 0.400000, 1168, -0.636250, -2048.000000
41, 0.400000, 1168, -0.608750, -2020.000000
42, 0.400000, 1168, -0.606250, -2036.000000
43, 0.400000, 1168, -0.611250, -1988.000000
44, 0.400000, 1168, -0.597500, -1944.000000
45, 0.400000, 1168, -0.597500, -1916.000000
46, 0.400000, 1168, -0.592500, -2000.000000
47, 0.400000, 1168, -0.626250, -1988.000000
48, 0.400000, 1168, -0.602500, -1984.000000
49, 0.400000, 1168, -0.542500, -1900.000000
50, 0.400000, 1168, -0.517500, -1852.000000
