sweep, beta, subsystem_id, M, E/J
0, 0.300000, 9841, -1.000000, -3200.000000
1, 0.300000, 9841, -0.846250, -2412.000000
2, 0.300000, 9841, -0.713750, -1940.000000
3, 0.300000, 9841, -0.572500, -1564.000000
4, 0.300000, 9841, -0.475000, -1576.000000
5, 0.300000, 9841, -0.415000, -1452.000000
6, 0.300000, 9841, -0.358750, -1380.000000
7, 0.300000, 9841, -0.313750, -1296.000000
8, 0.300000, 9841, -0.242500, -1332.000000
9, 0.300000, 9841, -0.218750, -1204.000000
10, 0.300000, 9841, -0.295000, -1256.000000
11, 0.300000, 9841, -0.257500, -1128.000000
12, 0.300000, 9841, -0.185000, -1144.000000
13, 0.300000, 9841, -0.121250, -1200.000000
14, 0.300000, 9841, -0.165000, -1212.000000
15, 0.300000, 9841, -0.078750, -1248.000000
16, 0.300000, 9841, -0.117500, -1148.000000
17, 0.300000, 9841, -0.090000, -1260.000000
18, 0.300000, 9841, -0.030000, -1208.000000
19, 0.300000, 9841, -0.071250, -1124.000000
20, 0.300000, 9841, -0.040000, -1080.000000
21, 0.300000, 9841, -0.006250, -1000.000000
22, 0.300000, 9841, 0.070000, -1008.000000
23, 0.300000, 9841, 0.030000, -1124.000000
24, 0.300000, 9841, 0.010000, -1164.000000
25, 0.300000, 9841, 0.000000, -1052.000000
26, 0.300000, 9841, 0.001250, -1112.000000
27, 0.300000, 9841, 0.016250, -1188.000000
28, 0.300000, 9841, 0.015000, -1208.000000
29, 0.300000, 9841, 0.066250, -1144.000000
30, 0.300000, 9841, 0.040000, -1192.000000
31, 0.300000, 9841, 0.008750, -1180.000000
32, 0.300000, 9841, -0.010000, -1236.000000
33, 0.300000, 9841, -0.008750, -1212.000000
34, 0.300000, 9841, -0.071250, -1092.000000
35, 0.300000, 9841, -0.077500, -1164.000000
36, 0.300000, 9841, -0.083750, -1100.000000
37, 0.300000, 9841, -0.110000, -1160.000000
38, 0.300000, 9841, -0.098750, -1096.000000
39, 0.300000, 9841, -0.138750, -1168.000000
40, 0.300000, 9841, -0.187500, -1088.000000
41, 0.300000, 9841, -0.183750, -1104.000000
42, 0.300000, 9841, -0.126250, -1144.000000
43, 0.300000, 9841, -0.111250, -1160.000000
44, 0.300000, 9841, -0.080000, -1064.000000
45, 0.300000, 9841, -0.078750, -932.000000
46, 0.300000, 9841, -0.093750, -1112.000000
47, 0.300000, 9841, -0.097500, -1124.000000
48, 0.300000, 9841, -0.103750, -1144.000000
49, 0.300000, 9841, -0.123750, -1196.000000
50, 0.300000, 9841, -0.065000, -1180.000000
