sweep, beta, subsystem_id, M, E/J
0, 0.400000, 6429, -1.000000, -3200.000000
1, 0.400000, 6429, -0.958750, -2960.000000
2, 0.400000, 6429, -0.915000, -2712.000000
3, 0.400000, 6429, -0.885000, -2624.000000
4, 0.400000, 6429, -0.832500, -2408.000000
5, 0.400000, 6429, -0.818750, -2416.000000
6, 0.400000, 6429, -0.765000, -2276.000000
7, 0.400000, 6429, -0.720000, -2168.000000
8, 0.400000, 6429, -0.707500, -2148.000000
9, 0.400000, 6429, -0.691250, -2064.000000
10, 0.400000, 6429, -0.683750, -2040.000000
11, 0.400000, 6429, -0.650000, -1984.000000
12, 0.400000, 6429, -0.650000, -1992.000000
13, 0.400000, 6429, -0.651250, -2032.000000
14, 0.400000, 6429, -0.596250, -2012.000000
15, 0.400000, 6429, -0.617500, -2060.000000
16, 0.400000, 6429, -0.583750, -2032.000000
17, 0.400000, 6429, -0.582500, -2056.000000
18, 0.400000, 6429, -0.583750, -2068.000000
19, 0.400000, 6429, -0.605000, -2112.000000
20, 0.400000, 6429, -0.590000, -1992.000000
21, 0.400000, 6429, -0.613750, -2060.000000
22, 0.400000, 6429, -0.588750, -2036.000000
23, 0.400000, 6429, -0.575000, -1968.000000
24, 0.400000, 6429, -0.573750, -1880.000000
25, 0.400000, 6429, -0.517500, -1768.000000
26, 0.400000, 6429, -0.525000, -1904.000000
27, 0.400000, 6429, -0.511250, -1888.000000
28, 0.400000, 6429, -0.472500, -1760.000000
29, 0.400000, 6429, -0.502500, -1820.000000
30, 0.400000, 6429, -0.525000, -1860.000000
31, 0.400000, 6429, -0.526250, -1864.000000
32, 0.400000, 6429, -0.493750, -1840.000000
33, 0.400000, 6429, -0.473750, -1848.000000
34, 0.400000, 6429, -0.461250, -1828.000000
35, 0.400000, 6429, -0.416250, -1828.000000
36, 0.400000, 6429, -0.422500, -1912.000000
37, 0.400000, 6429, -0.480000, -1964.000000
38, 0.400000, 6429, -0.456250, -1948.000000
39, 0.400000, 6429, -0.461250, -1944.000000
40, 0.400000, 6429, -0.442500, -1976.000000
41, 0.400000, 6429, -0.445000, -1936.000000
42, 0.400000, 6429, -0.435000, -1876.000000
43, 0.400000, 6429, -0.418750, -1800.000000
44, 0.400000, 6429, -0.408750, -1748.000000
45, 0.400000, 6429, -0.406250, -1704.000000
46, 0.400000, 6429, -0.402500, -1732.000000
47, 0.400000, 6429, -0.362500, -1624.000000
48, 0.400000, 6429, -0.352500, -1788.000000
49, 0.400000, 6429, -0.313750, -1752.000000
50, 0.400000, 6429, -0.297500, -1744.000000
