sweep, beta, subsystem_id, M, E/J
0, 0.400000, 9375, -1.000000, -3200.000000
1, 0.400000, 9375, -0.918750, -2748.000000
2, 0.400000, 9375, -0.873750, -2580.000000
3, 0.400000, 9375, -0.830000, -2448.000000
4, 0.400000, 9375, -0.812500, -2388.000000
5, 0.400000, 9375, -0.802500, -2344.000000
6, 0.400000, 9375, -0.775000, -2232.000000
7, 0.400000, 9375, -0.733750, -2156.000000
8, 0.400000, 9375, -0.745000, -2236.000000
9, 0.400000, 9375, -0.722500, -2176.000000
10, 0.400000, 9375, -0.758750, -2284.000000
11, 0.400000, 9375, -0.698750, -2096.000000
12, 0.400000, 9375, -0.680000, -2100.000000
13, 0.400000, 9375, -0.661250, -2124.000000
14, 0.400000, 9375, -0.640000, -2068.000000
15, 0.400000, 9375, -0.630000, -2072.000000
16, 0.400000, 9375, -0.590000, -2032.000000
17, 0.400000, 9375, -0.556250, -1924.000000
18, 0.400000, 9375, -0.552500, -1980.000000
19, 0.400000, 9375, -0.548750, -2052.000000
20, 0.400000, 9375, -0.510000, -1880.000000
21, 0.400000, 9375, -0.461250, -1712.000000
22, 0.400000, 9375, -0.452500, -1764.000000
23, 0.400000, 9375, -0.433750, -1728.000000
24, 0.400000, 9375, -0.441250, -1796.000000
25, 0.400000, 9375, -0.385000, -1732.000000
26, 0.400000, 9375, -0.385000, -1660.000000
27, 0.400000, 9375, -0.370000, -1688.000000
28, 0.400000, 9375, -0.412500, -1840.000000
29, 0.400000, 9375, -0.406250, -1884.000000
30, 0.400000, 9375, -0.403750, -1832.000000
31, 0.400000, 9375, -0.417500, -1964.000000
32, 0.400000, 9375, -0.425000, -1984.000000
33, 0.400000, 9375, -0.426250, -1868.000000
34, 0.400000, 9375, -0.422500, -1968.000000
35, 0.400000, 9375, -0.408750, -1908.000000
36, 0.400000, 9375, -0.397500, -1932.000000
37, 0.400000, 9375, -0.376250, -1832.000000
38, 0.400000, 9375, -0.370000, -1868.000000
39, 0.400000, 9375, -0.353750, -1864.000000
40, 0.400000, 9375, -0.370000, -1820.000000
41, 0.400000, 9375, -0.366250, -1932.000000
42, 0.400000, 9375, -0.350000, -1804.000000
43, 0.400000, 9375, -0.286250, -1796.000000
44, 0.400000, 9375, -0.277500, -1900.000000
45, 0.400000, 9375, -0.271250, -1736.000000
46, 0.400000, 9375, -0.293750, -1864.000000
47, 0.400000, 9375, -0.227500, -1664.000000
48, 0.400000, 9375, -0.235000, -1672.000000
49, 0.400000, 9375, -0.212500, -1664.000000
50, 0.400000, 9375, -0.161250, -1720.000000
