sweep, beta, subsystem_id, M, E/J
0, 0.400000, 1922, -1.000000, -3200.000000
1, 0.400000, 1922, -0.940000, -2896.000000
2, 0.400000, 1922, -0.875000, -2596.000000
3, 0.400000, 1922, -0.843750, -2452.000000
4, 0.400000, 1922, -0.785000, -2280.000000
5, 0.400000, 1922, -0.758750, -2220.000000
6, 0.400000, 1922, -0.758750, -2232.000000
7, 0.400000, 1922, -0.731250, -2164.000000
8, 0.400000, 1922, -0.707500, -2080.000000
9, 0.400000, 1922, -0.688750, -2076.000000
10, 0.400000, 1922, -0.681250, -2100.000000
11, 0.400000, 1922, -0.685000, -2072.000000
12, 0.400000, 1922, -0.668750, -2048.000000
13, 0.400000, 1922, -0.687500, -2216.000000
14, 0.400000, 1922, -0.651250, -2088.000000
15, 0.400000, 1922, -0.643750, -2072.000000
16, 0.400000, 1922, -0.622500, -1972.000000
17, 0.400000, 1922, -0.652500, -2148.000000
18, 0.400000, 1922, -0.602500, -2044.000000
19, 0.400000, 1922, -0.611250, -2028.000000
20, 0.400000, 1922, -0.595000, -1992.000000
21, 0.400000, 1922, -0.595000, -1932.000000
22, 0.400000, 1922, -0.608750, -1960.000000
23, 0.400000, 1922, -0.603750, -2000.000000
24, 0.400000, 1922, -0.580000, -1992.000000
25, 0.400000, 1922, -0.555000, -1924.000000
26, 0.400000, 1922, -0.556250, -1964.000000
27, 0.400000, 1922, -0.517500, -1896.000000
28, 0.400000, 1922, -0.478750, -1912.000000
29, 0.400000, 1922, -0.480000, -1904.000000
30, 0.400000, 1922, -0.480000, -1920.000000
31, 0.400000, 1922, -0.491250, -1904.000000
32, 0.400000, 1922, -0.491250, -1924.000000
33, 0.400000, 1922, -0.527500, -1916.000000
34, 0.400000, 1922, -0.488750, -1968.000000
35, 0.400000, 1922, -0.468750, -1884.000000
36, 0.400000, 1922, -0.457500, -1888.000000
37, 0.400000, 1922, -0.438750, -1952.000000
38, 0.400000, 1922, -0.462500, -1956.000000
39, 0.400000, 1922, -0.448750, -2008.000000
40, 0.400000, 1922, -0.425000, -1980.000000
41, 0.400000, 1922, -0.417500, -1940.000000
42, 0.400000, 1922, -0.390000, -1812.000000
43, 0.400000, 1922, -0.430000, -1888.000000
44, 0.400000, 1922, -0.427500, -1752.000000
45, 0.400000, 1922, -0.442500, -1760.000000
46, 0.400000, 1922, -0.441250, -1832.000000
47, 0.400000, 1922, -0.405000, -1772.000000
48, 0.400000, 1922, -0.381250, -1856.000000
49, 0.400000, 1922, -0.346250, -1784.000000
50, 0.400000, 1922, -0.361250, -1736.000000
