sweep, beta, subsystem_id, M, E/J
0, 0.200000, 336, -1.000000, -3200.000000
1, 0.200000, 336, -0.707500, -1828.000000
2, 0.200000, 336, -0.462500, -1164.000000
3, 0.200000, 336, -0.286250, -876.000000
4, 0.200000, 336, -0.160000, -776.000000
5, 0.200000, 336, -0.120000, -676.000000
6, 0.200000, 336, -0.043750, -632.000000
7, 0.200000, 336, -0.057500, -644.000000
8, 0.200000, 336, 0.003750, -744.000000
9, 0.200000, 336, -0.040000, -600.000000
10, 0.200000, 336, -0.006250, -808.000000
11, 0.200000, 336, 0.005000, -696.000000
12, 0.200000, 336, 0.006250, -604.000000
13, 0.200000, 336, -0.003750, -780.000000
14, 0.200000, 336, 0.020000, -704.000000
15, 0.200000, 336, 0.001250, -692.000000
16, 0.200000, 336, -0.031250, -556.000000
17, 0.200000, 336, -0.002500, -664.000000
18, 0.200000, 336, 0.048750, -804.000000
19, 0.200000, 336, 0.020000, -664.000000
20, 0.200000, 336, -0.050000, -608.000000
21, 0.200000, 336, -0.005000, -688.000000
22, 0.200000, 336, 0.020000, -684.000000
23, 0.200000, 336, 0.016250, -712.000000
24, 0.200000, 336, -0.013750, -588.000000
25, 0.200000, 336, -0.033750, -700.000000
26, 0.200000, 336, -0.050000, -636.000000
27, 0.200000, 336, -0.065000, -628.000000
28, 0.200000, 336, -0.051250, -660.000000
29, 0.200000, 336, -0.005000, -692.000000
30, 0.200000, 336, -0.041250, -676.000000
31, 0.200000, 336, -0.017500, -764.000000
32, 0.200000, 336, -0.033750, -760.000000
33, 0.200000, 336, -0.010000, -772.000000
34, 0.200000, 336, -0.025000, -728.000000
35, 0.200000, 336, 0.000000, -776.000000
36, 0.200000, 336, 0.012500, -592.000000
37, 0.200000, 336, -0.047500, -664.000000
38, 0.200000, 336, -0.067500, -688.000000
39, 0.200000, 336, -0.030000, -680.000000
40, 0.200000, 336, -0.096250, -736.000000
41, 0.200000, 336, -0.013750, -764.000000
42, 0.200000, 336, -0.076250, -736.000000
43, 0.200000, 336, -0.087500, -728.000000
44, 0.200000, 336, -0.046250, -776.000000
45, 0.200000, 336, -0.080000, -692.000000
46, 0.200000, 336, 0.002500, -644.000000
47, 0.200000, 336, 0.023750, -676.000000
48, 0.200000, 336, -0.032500, -644.000000
49, 0.200000, 336, -0.037500, -652.000000
50, 0.200000, 336, 0.000000, -644.000000
