sweep, beta, subsystem_id, M, E/J
0, 0.300000, 5697, -1.000000, -3200.000000
1, 0.300000, 5697, -0.845000, -2420.000000
2, 0.300000, 5697, -0.725000, -1996.000000
3, 0.300000, 5697, -0.606250, -1664.000000
4, 0.300000, 5697, -0.521250, -1468.000000
5, 0.300000, 5697, -0.455000, -1392.000000
6, 0.300000, 5697, -0.360000, -1208.000000
7, 0.300000, 5697, -0.261250, -1140.000000
8, 0.300000, 5697, -0.245000, -1268.000000
9, 0.300000, 5697, -0.221250, -1276.000000
10, 0.300000, 5697, -0.211250, -1156.000000
11, 0.300000, 5697, -0.151250, -1144.000000
12, 0.300000, 5697, -0.146250, -1196.000000
13, 0.300000, 5697, -0.091250, -1144.000000
14, 0.300000, 5697, -0.076250, -1140.000000
15, 0.300000, 5697, -0.043750, -1232.000000
16, 0.300000, 5697, -0.107500, -1188.000000
17, 0.300000, 5697, -0.118750, -1084.000000
18, 0.300000, 5697, -0.140000, -1056.000000
19, 0.300000, 5697, -0.102500, -1092.000000
20, 0.300000, 5697, -0.103750, -1136.000000
21, 0.300000, 5697, -0.112500, -1180.000000
22, 0.300000, 5697, -0.031250, -1100.000000
23, 0.300000, 5697, -0.052500, -1188.000000
24, 0.300000, 5697, -0.068750, -1184.000000
25, 0.300000, 5697, -0.146250, -1104.000000
26, 0.300000, 5697, -0.076250, -1060.000000
27, 0.300000, 5697, -0.080000, -1136.000000
28, 0.300000, 5697, -0.075000, -1132.000000
29, 0.300000, 5697, -0.068750, -1188.000000
30, 0.300000, 5697, -0.053750, -1044.000000
31, 0.300000, 5697, -0.028750, -1076.000000
32, 0.300000, 5697, -0.043750, -1136.000000
33, 0.300000, 5697, 0.012500, -1052.000000
34, 0.300000, 5697, 0.007500, -1200.000000
35, 0.300000, 5697, 0.055000, -1116.000000
36, 0.300000, 5697, 0.070000, -1180.000000
37, 0.300000, 5697, 0.048750, -1208.000000
38, 0.300000, 5697, 0.057500, -1152.000000
39, 0.300000, 5697, 0.045000, -1220.000000
40, 0.300000, 5697, 0.016250, -1160.000000
41, 0.300000, 5697, 0.033750, -1152.000000
42, 0.300000, 5697, -0.005000, -1236.000000
43, 0.300000, 5697, 0.002500, -1168.000000
44, 0.300000, 5697, 0.033750, -1128.000000
45, 0.300000, 5697, -0.027500, -1176.000000
46, 0.300000, 5697, 0.041250, -1220.000000
47, 0.300000, 5697, -0.022500, -1104.000000
48, 0.300000, 5697, -0.026250, -1072.000000
49, 0.300000, 5697, -0.016250, -1108.000000
50, 0.300000, 5697, -0.028750, -1228.000000
