sweep, beta, subsystem_id, M, E/J
0, 0.200000, 7903, -1.000000, -3200.000000
1, 0.200000, 7903, -0.651250, -1612.000000
2, 0.200000, 7903, -0.426250, -1068.000000
3, 0.200000, 7903, -0.337500, -864.000000
4, 0.200000, 7903, -0.186250, -776.000000
5, 0.200000, 7903, -0.137500, -772.000000
6, 0.200000, 7903, -0.150000, -784.000000
7, 0.200000, 7903, -0.086250, -652.000000
8, 0.200000, 7903, -0.031250, -696.000000
9, 0.200000, 7903, 0.015000, -768.000000
10, 0.200000, 7903, 0.030000, -724.000000
11, 0.200000, 7903, -0.027500, -696.000000
12, 0.200000, 7903, -0.021250, -604.000000
13, 0.200000, 7903, -0.030000, -724.000000
14, 0.200000, 7903, 0.018750, -672.000000
15, 0.200000, 7903, 0.001250, -696.000000
16, 0.200000, 7903, -0.002500, -492.000000
17, 0.200000, 7903, 0.001250, -656.000000
18, 0.200000, 7903, -0.036250, -560.000000
19, 0.200000, 7903, -0.018750, -676.000000
20, 0.200000, 7903, -0.037500, -680.000000
21, 0.200000, 7903, 0.028750, -640.000000
22, 0.200000, 7903, 0.021250, -708.000000
23, 0.200000, 7903, -0.032500, -736.000000
24, 0.200000, 7903, -0.072500, -672.000000
25, 0.200000, 7903, -0.097500, -672.000000
26, 0.200000, 7903, -0.010000, -676.000000
27, 0.200000, 7903, 0.015000, -700.000000
28, 0.200000, 7903, 0.077500, -696.000000
29, 0.200000, 7903, 0.060000, -812.000000
30, 0.200000, 7903, 0.021250, -688.000000
31, 0.200000, 7903, 0.000000, -652.000000
32, 0.200000, 7903, -0.010000, -608.000000
33, 0.200000, 7903, -0.016250, -752.000000
34, 0.200000, 7903, 0.062500, -680.000000
35, 0.200000, 7903, 0.082500, -656.000000
36, 0.200000, 7903, 0.081250, -672.000000
37, 0.200000, 7903, 0.066250, -632.000000
38, 0.200000, 7903, 0.062500, -612.000000
39, 0.200000, 7903, 0.011250, -760.000000
40, 0.200000, 7903, -0.012500, -592.000000
41, 0.200000, 7903, -0.050000, -700.000000
42, 0.200000, 7903, -0.023750, -616.000000
43, 0.200000, 7903, -0.012500, -656.000000
44, 0.200000, 7903, -0.026250, -780.000000
45, 0.200000, 7903, 0.027500, -748.000000
46, 0.200000, 7903, -0.017500, -704.000000
47, 0.200000, 7903, 0.060000, -588.000000
48, 0.200000, 7903, 0.057500, -628.000000
49, 0.200000, 7903, 0.023750, -704.000000
50, 0.200000, 7903, 0.057500, -732.000000
