sweep, beta, subsystem_id, M, E/J
0, 0.300000, 8657, -1.000000, -3200.000000
1, 0.300000, 8657, -0.835000, -2404.000000
2, 0.300000, 8657, -0.683750, -1848.000000
3, 0.300000, 8657, -0.557500, -1604.000000
4, 0.300000, 8657, -0.481250, -1504.000000
5, 0.300000, 8657, -0.387500, -1368.000000
6, 0.300000, 8657, -0.333750, -1304.000000
7, 0.300000, 8657, -0.330000, -1320.000000
8, 0.300000, 8657, -0.263750, -1220.000000
9, 0.300000, 8657, -0.283750, -1212.000000
10, 0.300000, 8657, -0.272500, -1144.000000
11, 0.300000, 8657, -0.203750, -1088.000000
12, 0.300000, 8657, -0.182500, -1176.000000
13, 0.300000, 8657, -0.203750, -1180.000000
14, 0.300000, 8657, -0.176250, -1008.000000
15, 0.300000, 8657, -0.158750, -1004.000000
16, 0.300000, 8657, -0.132500, -1016.000000
17, 0.300000, 8657, -0.173750, -1148.000000
18, 0.300000, 8657, -0.166250, -1084.000000
19, 0.300000, 8657, -0.147500, -1196.000000
20, 0.300000, 8657, -0.142500, -1088.000000
21, 0.300000, 8657, -0.143750, -1132.000000
22, 0.300000, 8657, -0.158750, -1120.000000
23, 0.300000, 8657, -0.130000, -1172.000000
24, 0.300000, 8657, -0.110000, -1208.000000
25, 0.300000, 8657, -0.050000, -1056.000000
26, 0.300000, 8657, 0.001250, -1028.000000
27, 0.300000, 8657, 0.020000, -1096.000000
28, 0.300000, 8657, 0.038750, -1108.000000
29, 0.300000, 8657, 0.025000, -1136.000000
30, 0.300000, 8657, 0.063750, -1096.000000
31, 0.300000, 8657, 0.031250, -1060.000000
32, 0.300000, 8657, 0.027500, -1076.000000
33, 0.300000, 8657, -0.028750, -1036.000000
34, 0.300000, 8657, -0.010000, -1064.000000
35, 0.300000, 8657, -0.006250, -1028.000000
36, 0.300000, 8657, 0.017500, -1036.000000
37, 0.300000, 8657, -0.027500, -1032.000000
38, 0.300000, 8657, -0.038750, -1024.000000
39, 0.300000, 8657, -0.053750, -1064.000000
40, 0.300000, 8657, 0.036250, -1084.000000
41, 0.300000, 8657, 0.075000, -1116.000000
42, 0.300000, 8657, 0.081250, -1152.000000
43, 0.300000, 8657, 0.037500, -1228.000000
44, 0.300000, 8657, 0.108750, -1148.000000
45, 0.300000, 8657, 0.115000, -1160.000000
46, 0.300000, 8657, 0.116250, -1160.000000
47, 0.300000, 8657, 0.087500, -1104.000000
48, 0.300000, 8657, 0.127500, -1148.000000
49, 0.300000, 8657, 0.117500, -1252.000000
50, 0.300000, 8657, 0.126250, -1156.000000
