sweep, beta, subsystem_id, M, E/J
0, 0.400000, 4090, -1.000000, -3200.000000
1, 0.400000, 4090, -0.927500, -2808.000000
2, 0.400000, 4090, -0.896250, -2704.000000
3, 0.400000, 4090, -0.856250, -2548.000000
4, 0.400000, 4090, -0.835000, -2416.000000
5, 0.400000, 4090, -0.825000, -2468.000000
6, 0.400000, 4090, -0.788750, -2284.000000
7, 0.400000, 4090, -0.795000, -2276.000000
8, 0.400000, 4090, -0.745000, -2176.000000
9, 0.400000, 4090, -0.755000, -2240.000000
10, 0.400000, 4090, -0.763750, -2276.000000
11, 0.400000, 4090, -0.752500, -2160.000000
12, 0.400000, 4090, -0.732500, -2212.000000
13, 0.400000, 4090, -0.711250, -2144.000000
14, 0.400000, 4090, -0.712500, -2132.000000
15, 0.400000, 4090, -0.726250, -2188.000000
16, 0.400000, 4090, -0.702500, -2084.000000
17, 0.400000, 4090, -0.676250, -2084.000000
18, 0.400000, 4090, -0.656250, -2036.000000
19, 0.400000, 4090, -0.640000, -2056.000000
20, 0.400000, 4090, -0.587500, -1924.000000
21, 0.400000, 4090, -0.592500, -1996.000000
22, 0.400000, 4090, -0.591250, -1956.000000
23, 0.400000, 4090, -0.595000, -1916.000000
24, 0.400000, 4090, -0.583750, -1932.000000
25, 0.400000, 4090, -0.577500, -1952.000000
26, 0.400000, 4090, -0.608750, -1984.000000
27, 0.400000, 4090, -0.592500, -1996.000000
28, 0.400000, 4090, -0.605000, -2024.000000
29, 0.400000, 4090, -0.568750, -1912.000000
30, 0.400000, 4090, -0.575000, -1940.000000
31, 0.400000, 4090, -0.570000, -1980.000000
32, 0.400000, 4090, -0.570000, -1964.000000
33, 0.400000, 4090, -0.576250, -2000.000000
34, 0.400000, 4090, -0.583750, -1940.000000
35, 0.400000, 4090, -0.582500, -1940.000000
36, 0.400000, 4090, -0.531250, -1940.000000
37, 0.400000, 4090, -0.503750, -1900.000000
38, 0.400000, 4090, -0.487500, -1808.000000
39, 0.400000, 4090, -0.498750, -1812.000000
40, 0.400000, 4090, -0.447500, -1756.000000
41, 0.400000, 4090, -0.478750, -1828.000000
42, 0.400000, 4090, -0.496250, -1868.000000
43, 0.400000, 4090, -0.498750, -1840.000000
44, 0.400000, 4090, -0.505000, -1884.000000
45, 0.400000, 4090, -0.503750, -1888.000000
46, 0.400000, 4090, -0.486250, -1804.000000
47, 0.400000, 4090, -0.543750, -1896.000000
48, 0.400000, 4090, -0.597500, -1972.000000
49, 0.400000, 4090, -0.591250, -1960.000000
50, 0.400000, 4090, -0.577500, -1912.000000
