sweep, beta, subsystem_id, M, E/J
0, 0.400000, 3122, -1.000000, -3200.000000
1, 0.400000, 3122, -0.931250, -2820.000000
2, 0.400000, 3122, -0.895000, -2640.000000
3, 0.400000, 3122, -0.858750, -2532.000000
4, 0.400000, 3122, -0.850000, -2484.000000
5, 0.400000, 3122, -0.786250, -2292.000000
6, 0.400000, 3122, -0.770000, -2276.000000
7, 0.400000, 3122, -0.741250, -2200.000000
8, 0.400000, 3122, -0.757500, -2328.000000
9, 0.400000, 3122, -0.725000, -2192.000000
10, 0.400000, 3122, -0.696250, -2092.000000
11, 0.400000, 3122, -0.716250, -2140.000000
12, 0.400000, 3122, -0.712500, -2120.000000
13, 0.400000, 3122, -0.698750, -2128.000000
14, 0.400000, 3122, -0.661250, -2072.000000
15, 0.400000, 3122, -0.691250, -2132.000000
16, 0.400000, 3122, -0.695000, -2044.000000
17, 0.400000, 3122, -0.660000, -2024.000000
18, 0.400000, 3122, -0.643750, -2012.000000
19, 0.400000, 3122, -0.663750, -2048.000000
20, 0.400000, 3122, -0.660000, -2000.000000
21, 0.400000, 3122, -0.617500, -1868.000000
22, 0.400000, 3122, -0.625000, -1924.000000
23, 0.400000, 3122, -0.607500, -1988.000000
24, 0.400000, 3122, -0.596250, -2028.000000
25, 0.400000, 3122, -0.567500, -1932.000000
26, 0.400000, 3122, -0.538750, -1904.000000
27, 0.400000, 3122, -0.506250, -1840.000000
28, 0.400000, 3122, -0.496250, -1876.000000
29, 0.400000, 3122, -0.475000, -1936.000000
30, 0.400000, 3122, -0.480000, -1924.000000
31, 0.400000, 3122, -0.483750, -1900.000000
32, 0.400000, 3122, -0.448750, -1980.000000
33, 0.400000, 3122, -0.383750, -1764.000000
34, 0.400000, 3122, -0.350000, -1732.000000
35, 0.400000, 3122, -0.353750, -1728.000000
36, 0.400000, 3122, -0.362500, -1872.000000
37, 0.400000, 3122, -0.363750, -1912.000000
38, 0.400000, 3122, -0.382500, -1896.000000
39, 0.400000, 3122, -0.425000, -1896.000000
40, 0.400000, 3122, -0.417500, -1812.000000
41, 0.400000, 3122, -0.408750, -1820.000000
42, 0.400000, 3122, -0.410000, -1820.000000
43, 0.400000, 3122, -0.453750, -1964.000000
44, 0.400000, 3122, -0.455000, -1996.000000
45, 0.400000, 3122, -0.473750, -2036.000000
46, 0.400000, 3122, -0.453750, -1936.000000
47, 0.400000, 3122, -0.450000, -1988.000000
48, 0.400000, 3122, -0.435000, -1896.000000
49, 0.400000, 3122, -0.447500, -1892.000000
50, 0.400000, 3122, -0.441250, -1836.000000
