sweep, beta, subsystem_id, M, E/J
0, 0.400000, 6893, -1.000000, -3200.000000
1, 0.400000, 6893, -0.947500, -2896.000000
2, 0.400000, 6893, -0.910000, -2708.000000
3, 0.400000, 6893, -0.867500, -2544.000000
4, 0.400000, 6893, -0.856250, -2500.000000
5, 0.400000, 6893, -0.823750, -2336.000000
6, 0.400000, 6893, -0.797500, -2348.000000
7, 0.400000, 6893, -0.792500, -2284.000000
8, 0.400000, 6893, -0.758750, -2244.000000
9, 0.400000, 6893, -0.727500, -2192.000000
10, 0.400000, 6893, -0.693750, -2132.000000
11, 0.400000, 6893, -0.668750, -2136.000000
12, 0.400000, 6893, -0.663750, -2080.000000
13, 0.400000, 6893, -0.652500, -2092.000000
14, 0.400000, 6893, -0.650000, -2112.000000
15, 0.400000, 6893, -0.638750, -2048.000000
16, 0.400000, 6893, -0.657500, -2120.000000
17, 0.400000, 6893, -0.637500, -2128.000000
18, 0.400000, 6893, -0.658750, -2136.000000
19, 0.400000, 6893, -0.622500, -2020.000000
20, 0.400000, 6893, -0.625000, -2040.000000
21, 0.400000, 6893, -0.601250, -2060.000000
22, 0.400000, 6893, -0.567500, -1948.000000
23, 0.400000, 6893, -0.548750, -1960.000000
24, 0.400000, 6893, -0.553750, -1956.000000
25, 0.400000, 6893, -0.608750, -2040.000000
26, 0.400000, 6893, -0.585000, -2048.000000
27, 0.400000, 6893, -0.571250, -1992.000000
28, 0.400000, 6893, -0.553750, -1968.000000
29, 0.400000, 6893, -0.526250, -1828.000000
30, 0.400000, 6893, -0.517500, -1892.000000
31, 0.400000, 6893, -0.488750, -1860.000000
32, 0.400000, 6893, -0.510000, -1860.000000
33, 0.400000, 6893, -0.467500, -1836.000000
34, 0.400000, 6893, -0.468750, -1824.000000
35, 0.400000, 6893, -0.470000, -1732.000000
36, 0.400000, 6893, -0.467500, -1784.000000
37, 0.400000, 6893, -0.450000, -1836.000000
38, 0.400000, 6893, -0.433750, -1744.000000
39, 0.400000, 6893, -0.463750, -1868.000000
40, 0.400000, 6893, -0.420000, -1928.000000
41, 0.400000, 6893, -0.415000, -1928.000000
42, 0.400000, 6893, -0.388750, -1852.000000
43, 0.400000, 6893, -0.372500, -1944.000000
44, 0.400000, 6893, -0.373750, -1912.000000
45, 0.400000, 6893, -0.370000, -1924.000000
46, 0.400000, 6893, -0.411250, -2000.000000
47, 0.400000, 6893, -0.428750, -2032.000000
48, 0.400000, 6893, -0.402500, -1984.000000
49, 0.400000, 6893, -0.355000, -1896.000000
50, 0.400000, 6893, -0.333750, -1932.000000
