sweep, beta, subsystem_id, M, E/J
0, 0.200000, 7131, -1.000000, -3200.000000
1, 0.200000, 7131, -0.623750, -1496.000000
2, 0.200000, 7131, -0.427500, -1060.000000
3, 0.200000, 7131, -0.313750, -848.000000
4, 0.200000, 7131, -0.161250, -664.000000
5, 0.200000, 7131, -0.095000, -696.000000
6, 0.200000, 7131, -0.042500, -764.000000
7, 0.200000, 7131, -0.036250, -768.000000
8, 0.200000, 7131, -0.046250, -740.000000
9, 0.200000, 7131, -0.038750, -620.000000
10, 0.200000, 7131, -0.063750, -636.000000
11, 0.200000, 7131, -0.037500, -620.000000
12, 0.200000, 7131, -0.035000, -708.000000
13, 0.200000, 7131, -0.022500, -736.000000
14, 0.200000, 7131, 0.011250, -636.000000
15, 0.200000, 7131, 0.037500, -736.000000
16, 0.200000, 7131, 0.028750, -720.000000
17, 0.200000, 7131, 0.041250, -532.000000
18, 0.200000, 7131, 0.050000, -648.000000
19, 0.200000, 7131, 0.078750, -704.000000
20, 0.200000, 7131, 0.050000, -748.000000
21, 0.200000, 7131, 0.015000, -708.000000
22, 0.200000, 7131, -0.003750, -676.000000
23, 0.200000, 7131, 0.058750, -740.000000
24, 0.200000, 7131, 0.026250, -772.000000
25, 0.200000, 7131, 0.043750, -760.000000
26, 0.200000, 7131, -0.043750, -748.000000
27, 0.200000, 7131, -0.031250, -816.000000
28, 0.200000, 7131, -0.035000, -652.000000
29, 0.200000, 7131, -0.008750, -640.000000
30, 0.200000, 7131, -0.050000, -668.000000
31, 0.200000, 7131, 0.000000, -656.000000
32, 0.200000, 7131, -0.028750, -768.000000
33, 0.200000, 7131, 0.015000, -760.000000
34, 0.200000, 7131, 0.032500, -728.000000
35, 0.200000, 7131, 0.068750, -744.000000
36, 0.200000, 7131, 0.058750, -768.000000
37, 0.200000, 7131, 0.051250, -700.000000
38, 0.200000, 7131, -0.025000, -712.000000
39, 0.200000, 7131, 0.050000, -684.000000
40, 0.200000, 7131, 0.031250, -708.000000
41, 0.200000, 7131, 0.050000, -664.000000
42, 0.200000, 7131, 0.063750, -716.000000
43, 0.200000, 7131, 0.052500, -784.000000
44, 0.200000, 7131, 0.046250, -648.000000
45, 0.200000, 7131, 0.026250, -648.000000
46, 0.200000, 7131, 0.037500, -712.000000
47, 0.200000, 7131, 0.027500, -796.000000
48, 0.200000, 7131, 0.000000, -784.000000
49, 0.200000, 7131, -0.031250, -692.000000
50, 0.200000, 7131, -0.065000, -712.000000
