sweep, beta, subsystem_id, M, E/J
0, 0.400000, 7508, -1.000000, -3200.000000
1, 0.400000, 7508, -0.935000, -2864.000000
2, 0.400000, 7508, -0.895000, -2660.000000
3, 0.400000, 7508, -0.833750, -2496.000000
4, 0.400000, 7508, -0.820000, -2456.000000
5, 0.400000, 7508, -0.801250, -2444.000000
6, 0.400000, 7508, -0.776250, -2416.000000
7, 0.400000, 7508, -0.746250, -2204.000000
8, 0.400000, 7508, -0.745000, -2276.000000
9, 0.400000, 7508, -0.703750, -2144.000000
10, 0.400000, 7508, -0.656250, -2068.000000
11, 0.400000, 7508, -0.651250, -2052.000000
12, 0.400000, 7508, -0.636250, -1964.000000
13, 0.400000, 7508, -0.636250, -2008.000000
14, 0.400000, 7508, -0.638750, -2060.000000
15, 0.400000, 7508, -0.655000, -2064.000000
16, 0.400000, 7508, -0.672500, -2112.000000
17, 0.400000, 7508, -0.656250, -2012.000000
18, 0.400000, 7508, -0.681250, -2096.000000
19, 0.400000, 7508, -0.698750, -2232.000000
20, 0.400000, 7508, -0.662500, -2056.000000
21, 0.400000, 7508, -0.633750, -2036.000000
22, 0.400000, 7508, -0.581250, -1880.000000
23, 0.400000, 7508, -0.580000, -1888.000000
24, 0.400000, 7508, -0.577500, -1900.000000
25, 0.400000, 7508, -0.563750, -1860.000000
26, 0.400000, 7508, -0.568750, -1932.000000
27, 0.400000, 7508, -0.532500, -1828.000000
28, 0.400000, 7508, -0.545000, -1884.000000
29, 0.400000, 7508, -0.543750, -1832.000000
30, 0.400000, 7508, -0.536250, -1944.000000
31, 0.400000, 7508, -0.528750, -1944.000000
32, 0.400000, 7508, -0.531250, -1908.000000
33, 0.400000, 7508, -0.511250, -1880.000000
34, 0.400000, 7508, -0.498750, -1800.000000
35, 0.400000, 7508, -0.546250, -1836.000000
36, 0.400000, 7508, -0.575000, -1956.000000
37, 0.400000, 7508, -0.603750, -1972.000000
38, 0.400000, 7508, -0.607500, -2036.000000
39, 0.400000, 7508, -0.575000, -1980.000000
40, 0.400000, 7508, -0.523750, -1836.000000
41, 0.400000, 7508, -0.500000, -1884.000000
42, 0.400000, 7508, -0.470000, -1772.000000
43, 0.400000, 7508, -0.448750, -1760.000000
44, 0.400000, 7508, -0.463750, -1796.000000
45, 0.400000, 7508, -0.475000, -1784.000000
46, 0.400000, 7508, -0.518750, -1900.000000
47, 0.400000, 7508, -0.480000, -1808.000000
48, 0.400000, 7508, -0.463750, -1836.000000
49, 0.400000, 7508, -0.442500, -1784.000000
50, 0.400000, 7508, -0.435000, -1724.000000
