sweep, beta, subsystem_id, M, E/J
0, 0.300000, 7426, -1.000000, -3200.000000
1, 0.300000, 7426, -0.816250, -2284.000000
2, 0.300000, 7426, -0.702500, -1956.000000
3, 0.300000, 7426, -0.627500, -1768.000000
4, 0.300000, 7426, -0.521250, -1404.000000
5, 0.300000, 7426, -0.488750, -1396.000000
6, 0.300000, 7426, -0.422500, -1392.000000
7, 0.300000, 7426, -0.355000, -1360.000000
8, 0.300000, 7426, -0.287500, -1336.000000
9, 0.300000, 7426, -0.206250, -1272.000000
10, 0.300000, 7426, -0.178750, -1244.000000
11, 0.300000, 7426, -0.120000, -1160.000000
12, 0.300000, 7426, -0.082500, -1088.000000
13, 0.300000, 7426, -0.118750, -1100.000000
14, 0.300000, 7426, -0.153750, -1108.000000
15, 0.300000, 7426, -0.150000, -1128.000000
16, 0.300000, 7426, -0.151250, -1156.000000
17, 0.300000, 7426, -0.087500, -1076.000000
18, 0.300000, 7426, -0.040000, -1152.000000
19, 0.300000, 7426, -0.050000, -1088.000000
20, 0.300000, 7426, -0.078750, -1156.000000
21, 0.300000, 7426, -0.083750, -996.000000
22, 0.300000, 7426, -0.045000, -1120.000000
23, 0.300000, 7426, 0.036250, -1188.000000
24, 0.300000, 7426, 0.018750, -1132.000000
25, 0.300000, 7426, -0.020000, -1136.000000
26, 0.300000, 7426, 0.023750, -1264.000000
27, 0.300000, 7426, 0.013750, -1276.000000
28, 0.300000, 7426, -0.010000, -1204.000000
29, 0.300000, 7426, -0.025000, -1076.000000
30, 0.300000, 7426, -0.086250, -1032.000000
31, 0.300000, 7426, -0.033750, -1232.000000
32, 0.300000, 7426, 0.001250, -1232.000000
33, 0.300000, 7426, 0.020000, -1140.000000
34, 0.300000, 7426, 0.037500, -1116.000000
35, 0.300000, 7426, -0.018750, -1176.000000
36, 0.300000, 7426, -0.052500, -1120.000000
37, 0.300000, 7426, -0.027500, -1160.000000
38, 0.300000, 7426, 0.036250, -1076.000000
39, 0.300000, 7426, 0.033750, -1152.000000
40, 0.300000, 7426, 0.028750, -1156.000000
41, 0.300000, 7426, 0.051250, -1084.000000
42, 0.300000, 7426, 0.055000, -1152.000000
43, 0.300000, 7426, 0.027500, -1128.000000
44, 0.300000, 7426, 0.070000, -1076.000000
45, 0.300000, 7426, 0.020000, -1076.000000
46, 0.300000, 7426, -0.007500, -1076.000000
47, 0.300000, 7426, -0.087500, -1068.000000
48, 0.300000, 7426, 0.007500, -1076.000000
49, 0.300000, 7426, -0.002500, -1112.000000
50, 0.300000, 7426, 0.016250, -1056.000000
