sweep, beta, subsystem_id, M, E/J
0, 0.400000, 1964, -1.000000, -3200.000000
1, 0.400000, 1964, -0.935000, -2832.000000
2, 0.400000, 1964, -0.886250, -2608.000000
3, 0.400000, 1964, -0.836250, -2412.000000
4, 0.400000, 1964, -0.838750, -2440.000000
5, 0.400000, 1964, -0.817500, -2380.000000
6, 0.400000, 1964, -0.783750, -2256.000000
7, 0.400000, 1964, -0.783750, -2312.000000
8, 0.400000, 1964, -0.766250, -2264.000000
9, 0.400000, 1964, -0.775000, -2296.000000
10, 0.400000, 1964, -0.692500, -2072.000000
11, 0.400000, 1964, -0.685000, -2076.000000
12, 0.400000, 1964, -0.677500, -2080.000000
13, 0.400000, 1964, -0.683750, -2120.000000
14, 0.400000, 1964, -0.675000, -2132.000000
15, 0.400000, 1964, -0.650000, -2064.000000
16, 0.400000, 1964, -0.643750, -1992.000000
17, 0.400000, 1964, -0.677500, -2028.000000
18, 0.400000, 1964, -0.680000, -2056.000000
19, 0.400000, 1964, -0.698750, -2080.000000
20, 0.400000, 1964, -0.705000, -2144.000000
21, 0.400000, 1964, -0.677500, -2080.000000
22, 0.400000, 1964, -0.621250, -1864.000000
23, 0.400000, 1964, -0.608750, -1876.000000
24, 0.400000, 1964, -0.628750, -1932.000000
25, 0.400000, 1964, -0.625000, -1956.000000
26, 0.400000, 1964, -0.591250, -1948.000000
27, 0.400000, 1964, -0.540000, -1916.000000
28, 0.400000, 1964, -0.556250, -1888.000000
29, 0.400000, 1964, -0.532500, -1900.000000
30, 0.400000, 1964, -0.535000, -1876.000000
31, 0.400000, 1964, -0.546250, -1980.000000
32, 0.400000, 1964, -0.531250, -1948.000000
33, 0.400000, 1964, -0.510000, -1860.000000
34, 0.400000, 1964, -0.522500, -1940.000000
35, 0.400000, 1964, -0.541250, -1952.000000
36, 0.400000, 1964, -0.555000, -1952.000000
37, 0.400000, 1964, -0.520000, -1928.000000
38, 0.400000, 1964, -0.511250, -1924.000000
39, 0.400000, 1964, -0.520000, -2016.000000
40, 0.400000, 1964, -0.480000, -2056.000000
41, 0.400000, 1964, -0.478750, -1868.000000
42, 0.400000, 1964, -0.462500, -1944.000000
43, 0.400000, 1964, -0.425000, -1928.000000
44, 0.400000, 1964, -0.408750, -1976.000000
45, 0.400000, 1964, -0.380000, -1940.000000
46, 0.400000, 1964, -0.390000, -1868.000000
47, 0.400000, 1964, -0.370000, -1868.000000
48, 0.400000, 1964, -0.377500, -1896.000000
49, 0.400000, 1964, -0.393750, -1936.000000
50, 0.400000, 1964, -0.398750, -1852.000000
