sweep, beta, subsystem_id, M, E/J
0, 0.400000, 9197, -1.000000, -3200.000000
1, 0.400000, 9197, -0.948750, -2920.000000
2, 0.400000, 9197, -0.885000, -2620.000000
3, 0.400000, 9197, -0.846250, -2524.000000
4, 0.400000, 9197, -0.821250, -2404.000000
5, 0.400000, 9197, -0.770000, -2292.000000
6, 0.400000, 9197, -0.758750, -2236.000000
7, 0.400000, 9197, -0.730000, -2180.000000
8, 0.400000, 9197, -0.741250, -2240.000000
9, 0.400000, 9197, -0.740000, -2244.000000
10, 0.400000, 9197, -0.693750, -2108.000000
11, 0.400000, 9197, -0.683750, -2084.000000
12, 0.400000, 9197, -0.680000, -2072.000000
13, 0.400000, 9197, -0.633750, -2000.000000
14, 0.400000, 9197, -0.623750, -1988.000000
15, 0.400000, 9197, -0.647500, -2048.000000
16, 0.400000, 9197, -0.642500, -2068.000000
17, 0.400000, 9197, -0.627500, -1964.000000
18, 0.400000, 9197, -0.616250, -1996.000000
19, 0.400000, 9197, -0.605000, -1940.000000
20, 0.400000, 9197, -0.621250, -1992.000000
21, 0.400000, 9197, -0.631250, -1988.000000
22, 0.400000, 9197, -0.652500, -2068.000000
23, 0.400000, 9197, -0.666250, -2132.000000
24, 0.400000, 9197, -0.691250, -2120.000000
25, 0.400000, 9197, -0.693750, -2092.000000
26, 0.400000, 9197, -0.635000, -2008.000000
27, 0.400000, 9197, -0.667500, -2100.000000
28, 0.400000, 9197, -0.645000, -2132.000000
29, 0.400000, 9197, -0.627500, -2128.000000
30, 0.400000, 9197, -0.647500, -2052.000000
31, 0.400000, 9197, -0.671250, -2148.000000
32, 0.400000, 9197, -0.668750, -2208.000000
33, 0.400000, 9197, -0.672500, -2212.000000
34, 0.400000, 9197, -0.696250, -2144.000000
35, 0.400000, 9197, -0.682500, -2208.000000
36, 0.400000, 9197, -0.642500, -2128.000000
37, 0.400000, 9197, -0.601250, -2136.000000
38, 0.400000, 9197, -0.597500, -2172.000000
39, 0.400000, 9197, -0.556250, -2104.000000
40, 0.400000, 9197, -0.500000, -2052.000000
41, 0.400000, 9197, -0.498750, -2084.000000
42, 0.400000, 9197, -0.502500, -2036.000000
43, 0.400000, 9197, -0.508750, -1988.000000
44, 0.400000, 9197, -0.482500, -2048.000000
45, 0.400000, 9197, -0.481250, -2040.000000
46, 0.400000, 9197, -0.486250, -2056.000000
47, 0.400000, 9197, -0.497500, -2040.000000
48, 0.400000, 9197, -0.482500, -2004.000000
49, 0.400000, 9197, -0.466250, -2048.000000
50, 0.400000, 9197, -0.428750, -2016.000000
