sweep, beta, subsystem_id, M, E/J
0, 0.300000, 5077, -1.000000, -3200.000000
1, 0.300000, 5077, -0.820000, -2320.000000
2, 0.300000, 5077, -0.701250, -1952.000000
3, 0.300000, 5077, -0.576250, -1648.000000
4, 0.300000, 5077, -0.500000, -1488.000000
5, 0.300000, 5077, -0.433750, -1428.000000
6, 0.300000, 5077, -0.365000, -1308.000000
7, 0.300000, 5077, -0.300000, -1160.000000
8, 0.300000, 5077, -0.271250, -1292.000000
9, 0.300000, 5077, -0.185000, -1268.000000
10, 0.300000, 5077, -0.137500, -1188.000000
11, 0.300000, 5077, -0.111250, -1080.000000
12, 0.300000, 5077, -0.110000, -1112.000000
13, 0.300000, 5077, -0.087500, -1052.000000
14, 0.300000, 5077, -0.066250, -1120.000000
15, 0.300000, 5077, -0.068750, -1132.000000
16, 0.300000, 5077, -0.052500, -1084.000000
17, 0.300000, 5077, -0.015000, -1020.000000
18, 0.300000, 5077, 0.043750, -1128.000000
19, 0.300000, 5077, 0.013750, -1172.000000
20, 0.300000, 5077, 0.086250, -1172.000000
21, 0.300000, 5077, 0.091250, -1084.000000
22, 0.300000, 5077, 0.051250, -1064.000000
23, 0.300000, 5077, 0.071250, -1124.000000
24, 0.300000, 5077, 0.078750, -1140.000000
25, 0.300000, 5077, 0.042500, -1092.000000
26, 0.300000, 5077, -0.005000, -988.000000
27, 0.300000, 5077, -0.023750, -1080.000000
28, 0.300000, 5077, 0.022500, -1028.000000
29, 0.300000, 5077, 0.036250, -1164.000000
30, 0.300000, 5077, 0.058750, -1160.000000
31, 0.300000, 5077, -0.007500, -1064.000000
32, 0.300000, 5077, -0.005000, -1256.000000
33, 0.300000, 5077, 0.023750, -1220.000000
34, 0.300000, 5077, -0.010000, -1172.000000
35, 0.300000, 5077, -0.023750, -1024.000000
36, 0.300000, 5077, 0.015000, -1232.000000
37, 0.300000, 5077, 0.021250, -1152.000000
38, 0.300000, 5077, 0.018750, -1136.000000
39, 0.300000, 5077, -0.007500, -1096.000000
40, 0.300000, 5077, 0.021250, -1092.000000
41, 0.300000, 5077, 0.053750, -1124.000000
42, 0.300000, 5077, 0.041250, -1108.000000
43, 0.300000, 5077, 0.030000, -1116.000000
44, 0.300000, 5077, 0.055000, -1100.000000
45, 0.300000, 5077, 0.056250, -1136.000000
46, 0.300000, 5077, 0.105000, -1064.000000
47, 0.300000, 5077, 0.117500, -1124.000000
48, 0.300000, 5077, 0.085000, -1144.000000
49, 0.300000, 5077, 0.083750, -1060.000000
50, 0.300000, 5077, 0.087500, -1128.000000
