sweep, beta, subsystem_id, M, E/J
0, 0.400000, 5484, -1.000000, -3200.000000
1, 0.400000, 5484, -0.925000, -2784.000000
2, 0.400000, 5484, -0.870000, -2544.000000
3, 0.400000, 5484, -0.830000, -2408.000000
4, 0.400000, 5484, -0.822500, -2404.000000
5, 0.400000, 5484, -0.775000, -2224.000000
6, 0.400000, 5484, -0.785000, -2316.000000
7, 0.400000, 5484, -0.791250, -2356.000000
8, 0.400000, 5484, -0.766250, -2180.000000
9, 0.400000, 5484, -0.730000, -2148.000000
10, 0.400000, 5484, -0.722500, -2176.000000
11, 0.400000, 5484, -0.683750, -2056.000000
12, 0.400000, 5484, -0.705000, -2064.000000
13, 0.400000, 5484, -0.657500, -2004.000000
14, 0.400000, 5484, -0.618750, -1976.000000
15, 0.400000, 5484, -0.662500, -2020.000000
16, 0.400000, 5484, -0.635000, -1928.000000
17, 0.400000, 5484, -0.630000, -2052.000000
18, 0.400000, 5484, -0.588750, -2016.000000
19, 0.400000, 5484, -0.553750, -1936.000000
20, 0.400000, 5484, -0.558750, -1916.000000
21, 0.400000, 5484, -0.545000, -1888.000000
22, 0.400000, 5484, -0.548750, -1860.000000
23, 0.400000, 5484, -0.506250, -1868.000000
24, 0.400000, 5484, -0.472500, -1820.000000
25, 0.400000, 5484, -0.480000, -1856.000000
26, 0.400000, 5484, -0.485000, -1816.000000
27, 0.400000, 5484, -0.467500, -1732.000000
28, 0.400000, 5484, -0.486250, -1704.000000
29, 0.400000, 5484, -0.476250, -1792.000000
30, 0.400000, 5484, -0.485000, -1864.000000
31, 0.400000, 5484, -0.526250, -1968.000000
32, 0.400000, 5484, -0.530000, -2008.000000
33, 0.400000, 5484, -0.510000, -1904.000000
34, 0.400000, 5484, -0.447500, -1832.000000
35, 0.400000, 5484, -0.480000, -1864.000000
36, 0.400000, 5484, -0.507500, -1944.000000
37, 0.400000, 5484, -0.506250, -1936.000000
38, 0.400000, 5484, -0.520000, -1980.000000
39, 0.400000, 5484, -0.506250, -1876.000000
40, 0.400000, 5484, -0.518750, -1928.000000
41, 0.400000, 5484, -0.505000, -1996.000000
42, 0.400000, 5484, -0.496250, -2032.000000
43, 0.400000, 5484, -0.496250, -1968.000000
44, 0.400000, 5484, -0.483750, -1912.000000
45, 0.400000, 5484, -0.465000, -1916.000000
46, 0.400000, 5484, -0.426250, -1876.000000
47, 0.400000, 5484, -0.427500, -1932.000000
48, 0.400000, 5484, -0.415000, -1920.000000
49, 0.400000, 5484, -0.388750, -1868.000000
50, 0.400000, 5484, -0.347500, -1816.000000
