sweep, beta, subsystem_id, M, E/J
0, 0.300000, 8103, -1.000000, -3200.000000
1, 0.300000, 8103, -0.846250, -2392.000000
2, 0.300000, 8103, -0.763750, -2088.000000
3, 0.300000, 8103, -0.676250, -1840.000000
4, 0.300000, 8103, -0.588750, -1656.000000
5, 0.300000, 8103, -0.527500, -1504.000000
6, 0.300000, 8103, -0.456250, -1436.000000
7, 0.300000, 8103, -0.363750, -1312.000000
8, 0.300000, 8103, -0.323750, -1364.000000
9, 0.300000, 8103, -0.301250, -1192.000000
10, 0.300000, 8103, -0.208750, -1100.000000
11, 0.300000, 8103, -0.165000, -1076.000000
12, 0.300000, 8103, -0.078750, -992.000000
13, 0.300000, 8103, -0.075000, -992.000000
14, 0.300000, 8103, -0.023750, -1072.000000
15, 0.300000, 8103, -0.060000, -1208.000000
16, 0.300000, 8103, -0.023750, -1164.000000
17, 0.300000, 8103, -0.081250, -1156.000000
18, 0.300000, 8103, -0.052500, -1216.000000
19, 0.300000, 8103, -0.107500, -1184.000000
20, 0.300000, 8103, -0.081250, -1132.000000
21, 0.300000, 8103, -0.032500, -1140.000000
22, 0.300000, 8103, -0.033750, -1156.000000
23, 0.300000, 8103, -0.055000, -1012.000000
24, 0.300000, 8103, -0.066250, -1016.000000
25, 0.300000, 8103, -0.061250, -1076.000000
26, 0.300000, 8103, -0.062500, -1204.000000
27, 0.300000, 8103, -0.048750, -1208.000000
28, 0.300000, 8103, -0.042500, -1120.000000
29, 0.300000, 8103, -0.015000, -1048.000000
30, 0.300000, 8103, 0.000000, -984.000000
31, 0.300000, 8103, -0.058750, -1028.000000
32, 0.300000, 8103, -0.085000, -988.000000
33, 0.300000, 8103, -0.071250, -1048.000000
34, 0.300000, 8103, -0.126250, -1096.000000
35, 0.300000, 8103, -0.085000, -1092.000000
36, 0.300000, 8103, -0.067500, -1284.000000
37, 0.300000, 8103, -0.092500, -1192.000000
38, 0.300000, 8103, -0.112500, -1252.000000
39, 0.300000, 8103, -0.087500, -1076.000000
40, 0.300000, 8103, -0.085000, -1192.000000
41, 0.300000, 8103, -0.091250, -1200.000000
42, 0.300000, 8103, -0.085000, -1204.000000
43, 0.300000, 8103, -0.121250, -1096.000000
44, 0.300000, 8103, -0.075000, -1096.000000
45, 0.300000, 8103, -0.101250, -1304.000000
46, 0.300000, 8103, -0.103750, -1108.000000
47, 0.300000, 8103, -0.087500, -1132.000000
48, 0.300000, 8103, -0.103750, -1128.000000
49, 0.300000, 8103, -0.107500, -1128.000000
50, 0.300000, 8103, -0.102500, -1084.000000
