sweep, beta, subsystem_id, M, E/J
0, 0.300000, 9865, -1.000000, -3200.000000
1, 0.300000, 9865, -0.840000, -2388.000000
2, 0.300000, 9865, -0.685000, -1856.000000
3, 0.300000, 9865, -0.601250, -1628.000000
4, 0.300000, 9865, -0.567500, -1604.000000
5, 0.300000, 9865, -0.478750, -1276.000000
6, 0.300000, 9865, -0.358750, -1164.000000
7, 0.300000, 9865, -0.285000, -1192.000000
8, 0.300000, 9865, -0.228750, -1124.000000
9, 0.300000, 9865, -0.257500, -1340.000000
10, 0.300000, 9865, -0.236250, -1356.000000
11, 0.300000, 9865, -0.245000, -1344.000000
12, 0.300000, 9865, -0.206250, -1256.000000
13, 0.300000, 9865, -0.183750, -1244.000000
14, 0.300000, 9865, -0.202500, -1160.000000
15, 0.300000, 9865, -0.163750, -1132.000000
16, 0.300000, 9865, -0.167500, -1108.000000
17, 0.300000, 9865, -0.121250, -1144.000000
18, 0.300000, 9865, -0.103750, -1188.000000
19, 0.300000, 9865, -0.108750, -1108.000000
20, 0.300000, 9865, -0.131250, -1124.000000
21, 0.300000, 9865, -0.196250, -1224.000000
22, 0.300000, 9865, -0.208750, -1260.000000
23, 0.300000, 9865, -0.156250, -1172.000000
24, 0.300000, 9865, -0.152500, -1156.000000
25, 0.300000, 9865, -0.176250, -1220.000000
26, 0.300000, 9865, -0.182500, -1092.000000
27, 0.300000, 9865, -0.163750, -1112.000000
28, 0.300000, 9865, -0.133750, -1120.000000
29, 0.300000, 9865, -0.130000, -1092.000000
30, 0.300000, 9865, -0.071250, -1108.000000
31, 0.300000, 9865, -0.042500, -1060.000000
32, 0.300000, 9865, -0.065000, -1232.000000
33, 0.300000, 9865, -0.078750, -1256.000000
34, 0.300000, 9865, -0.072500, -1144.000000
35, 0.300000, 9865, -0.045000, -1140.000000
36, 0.300000, 9865, -0.051250, -1124.000000
37, 0.300000, 9865, 0.001250, -1072.000000
38, 0.300000, 9865, 0.015000, -1172.000000
39, 0.300000, 9865, -0.063750, -1264.000000
40, 0.300000, 9865, -0.028750, -1072.000000
41, 0.300000, 9865, 0.031250, -1216.000000
42, 0.300000, 9865, 0.051250, -1252.000000
43, 0.300000, 9865, 0.052500, -1216.000000
44, 0.300000, 9865, 0.051250, -1212.000000
45, 0.300000, 9865, -0.047500, -1120.000000
46, 0.300000, 9865, -0.090000, -1008.000000
47, 0.300000, 9865, -0.045000, -1152.000000
48, 0.300000, 9865, -0.046250, -1004.000000
49, 0.300000, 9865, -0.013750, -1044.000000
50, 0.300000, 9865, 0.027500, -1008.000000
