sweep, beta, subsystem_id, M, E/J
0, 0.400000, 1516, -1.000000, -3200.000000
1, 0.400000, 1516, -0.928750, -2812.000000
2, 0.400000, 1516, -0.885000, -2616.000000
3, 0.400000, 1516, -0.825000, -2388.000000
4, 0.400000, 1516, -0.811250, -2324.000000
5, 0.400000, 1516, -0.775000, -2204.000000
6, 0.400000, 1516, -0.758750, -2236.000000
7, 0.400000, 1516, -0.721250, -2124.000000
8, 0.400000, 1516, -0.697500, -2060.000000
9, 0.400000, 1516, -0.665000, -2044.000000
10, 0.400000, 1516, -0.657500, -2068.000000
11, 0.400000, 1516, -0.627500, -2084.000000
12, 0.400000, 1516, -0.601250, -1928.000000
13, 0.400000, 1516, -0.622500, -1940.000000
14, 0.400000, 1516, -0.616250, -1916.000000
15, 0.400000, 1516, -0.645000, -2084.000000
16, 0.400000, 1516, -0.592500, -1980.000000
17, 0.400000, 1516, -0.592500, -2016.000000
18, 0.400000, 1516, -0.587500, -1876.000000
19, 0.400000, 1516, -0.562500, -1852.000000
20, 0.400000, 1516, -0.543750, -1808.000000
21, 0.400000, 1516, -0.570000, -1884.000000
22, 0.400000, 1516, -0.593750, -1948.000000
23, 0.400000, 1516, -0.606250, -1960.000000
24, 0.400000, 1516, -0.588750, -1944.000000
25, 0.400000, 1516, -0.586250, -1912.000000
26, 0.400000, 1516, -0.587500, -1936.000000
27, 0.400000, 1516, -0.568750, -2000.000000
28, 0.400000, 1516, -0.518750, -1832.000000
29, 0.400000, 1516, -0.535000, -1932.000000
30, 0.400000, 1516, -0.538750, -1924.000000
31, 0.400000, 1516, -0.568750, -1936.000000
32, 0.400000, 1516, -0.586250, -2024.000000
33, 0.400000, 1516, -0.608750, -1980.000000
34, 0.400000, 1516, -0.602500, -1952.000000
35, 0.400000, 1516, -0.601250, -1972.000000
36, 0.400000, 1516, -0.560000, -1876.000000
37, 0.400000, 1516, -0.576250, -1880.000000
38, 0.400000, 1516, -0.553750, -1916.000000
39, 0.400000, 1516, -0.583750, -2044.000000
40, 0.400000, 1516, -0.608750, -1984.000000
41, 0.400000, 1516, -0.585000, -2012.000000
42, 0.400000, 1516, -0.570000, -2004.000000
43, 0.400000, 1516, -0.611250, -2092.000000
44, 0.400000, 1516, -0.587500, -2000.000000
45, 0.400000, 1516, -0.591250, -1972.000000
46, 0.400000, 1516, -0.572500, -2032.000000
47, 0.400000, 1516, -0.575000, -2044.000000
48, 0.400000, 1516, -0.521250, -1924.000000
49, 0.400000, 1516, -0.517500, -1876.000000
50, 0.400000, 1516, -0.528750, -1896.000000
