sweep, beta, subsystem_id, M, E/J
0, 0.400000, 8910, -1.000000, -3200.000000
1, 0.400000, 8910, -0.931250, -2836.000000
2, 0.400000, 8910, -0.901250, -2672.000000
3, 0.400000, 8910, -0.858750, -2520.000000
4, 0.400000, 8910, -0.808750, -2332.000000
5, 0.400000, 8910, -0.751250, -2156.000000
6, 0.400000, 8910, -0.718750, -2068.000000
7, 0.400000, 8910, -0.687500, -2068.000000
8, 0.400000, 8910, -0.646250, -1992.000000
9, 0.400000, 8910, -0.636250, -2028.000000
10, 0.400000, 8910, -0.582500, -1960.000000
11, 0.400000, 8910, -0.592500, -1924.000000
12, 0.400000, 8910, -0.561250, -1812.000000
13, 0.400000, 8910, -0.576250, -1860.000000
14, 0.400000, 8910, -0.565000, -1800.000000
15, 0.400000, 8910, -0.578750, -1928.000000
16, 0.400000, 8910, -0.542500, -1876.000000
17, 0.400000, 8910, -0.541250, -1828.000000
18, 0.400000, 8910, -0.520000, -1848.000000
19, 0.400000, 8910, -0.508750, -1880.000000
20, 0.400000, 8910, -0.522500, -1936.000000
21, 0.400000, 8910, -0.487500, -1800.000000
22, 0.400000, 8910, -0.516250, -1860.000000
23, 0.400000, 8910, -0.496250, -1760.000000
24, 0.400000, 8910, -0.478750, -1844.000000
25, 0.400000, 8910, -0.448750, -1812.000000
26, 0.400000, 8910, -0.458750, -1808.000000
27, 0.400000, 8910, -0.435000, -1776.000000
28, 0.400000, 8910, -0.423750, -1820.000000
29, 0.400000, 8910, -0.491250, -1892.000000
30, 0.400000, 8910, -0.498750, -1884.000000
31, 0.400000, 8910, -0.510000, -1860.000000
32, 0.400000, 8910, -0.502500, -1884.000000
33, 0.400000, 8910, -0.541250, -1932.000000
34, 0.400000, 8910, -0.558750, -1988.000000
35, 0.400000, 8910, -0.511250, -1956.000000
36, 0.400000, 8910, -0.516250, -1868.000000
37, 0.400000, 8910, -0.465000, -1832.000000
38, 0.400000, 8910, -0.445000, -1820.000000
39, 0.400000, 8910, -0.455000, -1792.000000
40, 0.400000, 8910, -0.531250, -1932.000000
41, 0.400000, 8910, -0.525000, -1860.000000
42, 0.400000, 8910, -0.562500, -1952.000000
43, 0.400000, 8910, -0.541250, -1936.000000
44, 0.400000, 8910, -0.537500, -1848.000000
45, 0.400000, 8910, -0.526250, -1932.000000
46, 0.400000, 8910, -0.503750, -1844.000000
47, 0.400000, 8910, -0.516250, -1896.000000
48, 0.400000, 8910, -0.525000, -1908.000000
49, 0.400000, 8910, -0.542500, -1912.000000
50, 0.400000, 8910, -0.563750, -2044.000000
