sweep, beta, subsystem_id, M, E/J
0, 0.400000, 2485, -1.000000, -3200.000000
1, 0.400000, 2485, -0.925000, -2816.000000
2, 0.400000, 2485, -0.891250, -2648.000000
3, 0.400000, 2485, -0.835000, -2452.000000
4, 0.400000, 2485, -0.818750, -2392.000000
5, 0.400000, 2485, -0.793750, -2312.000000
6, 0.400000, 2485, -0.776250, -2268.000000
7, 0.400000, 2485, -0.772500, -2248.000000
8, 0.400000, 2485, -0.708750, -2100.000000
9, 0.400000, 2485, -0.693750, -2088.000000
10, 0.400000, 2485, -0.633750, -2004.000000
11, 0.400000, 2485, -0.672500, -2068.000000
12, 0.400000, 2485, -0.663750, -2024.000000
13, 0.400000, 2485, -0.680000, -2084.000000
14, 0.400000, 2485, -0.653750, -2092.000000
15, 0.400000, 2485, -0.643750, -1996.000000
16, 0.400000, 2485, -0.663750, -2052.000000
17, 0.400000, 2485, -0.661250, -2060.000000
18, 0.400000, 2485, -0.701250, -2176.000000
19, 0.400000, 2485, -0.686250, -2144.000000
20, 0.400000, 2485, -0.700000, -2160.000000
21, 0.400000, 2485, -0.678750, -2116.000000
22, 0.400000, 2485, -0.656250, -2112.000000
23, 0.400000, 2485, -0.656250, -2116.000000
24, 0.400000, 2485, -0.628750, -2092.000000
25, 0.400000, 2485, -0.595000, -2088.000000
26, 0.400000, 2485, -0.576250, -1936.000000
27, 0.400000, 2485, -0.563750, -1912.000000
28, 0.400000, 2485, -0.546250, -1892.000000
29, 0.400000, 2485, -0.516250, -1856.000000
30, 0.400000, 2485, -0.506250, -1836.000000
31, 0.400000, 2485, -0.463750, -1808.000000
32, 0.400000, 2485, -0.457500, -1772.000000
33, 0.400000, 2485, -0.458750, -1752.000000
34, 0.400000, 2485, -0.462500, -1832.000000
35, 0.400000, 2485, -0.455000, -1832.000000
36, 0.400000, 2485, -0.432500, -1824.000000
37, 0.400000, 2485, -0.441250, -1864.000000
38, 0.400000, 2485, -0.381250, -1740.000000
39, 0.400000, 2485, -0.396250, -1804.000000
40, 0.400000, 2485, -0.395000, -1812.000000
41, 0.400000, 2485, -0.442500, -1820.000000
42, 0.400000, 2485, -0.435000, -1776.000000
43, 0.400000, 2485, -0.476250, -1900.000000
44, 0.400000, 2485, -0.431250, -1824.000000
45, 0.400000, 2485, -0.372500, -1804.000000
46, 0.400000, 2485, -0.398750, -1816.000000
47, 0.400000, 2485, -0.370000, -1856.000000
48, 0.400000, 2485, -0.362500, -1724.000000
49, 0.400000, 2485, -0.373750, -1796.000000
50, 0.400000, 2485, -0.353750, -1752.000000
