sweep, beta, subsystem_id, M, E/J
0, 0.300000, 3301, -1.000000, -3200.000000
1, 0.300000, 3301, -0.851250, -2428.000000
2, 0.300000, 3301, -0.697500, -1856.000000
3, 0.300000, 3301, -0.596250, -1644.000000
4, 0.300000, 3301, -0.516250, -1516.000000
5, 0.300000, 3301, -0.468750, -1448.000000
6, 0.300000, 3301, -0.401250, -1368.000000
7, 0.300000, 3301, -0.322500, -1228.000000
8, 0.300000, 3301, -0.245000, -1164.000000
9, 0.300000, 3301, -0.213750, -1152.000000
10, 0.300000, 3301, -0.180000, -1164.000000
11, 0.300000, 3301, -0.135000, -1036.000000
12, 0.300000, 3301, -0.100000, -1124.000000
13, 0.300000, 3301, -0.093750, -1064.000000
14, 0.300000, 3301, -0.075000, -1184.000000
15, 0.300000, 3301, -0.061250, -1148.000000
16, 0.300000, 3301, -0.023750, -1032.000000
17, 0.300000, 3301, 0.000000, -1132.000000
18, 0.300000, 3301, 0.056250, -1132.000000
19, 0.300000, 3301, 0.018750, -1088.000000
20, 0.300000, 3301, 0.028750, -1088.000000
21, 0.300000, 3301, 0.030000, -1192.000000
22, 0.300000, 3301, -0.011250, -1140.000000
23, 0.300000, 3301, -0.032500, -1208.000000
24, 0.300000, 3301, -0.038750, -1228.000000
25, 0.300000, 3301, -0.033750, -1116.000000
26, 0.300000, 3301, -0.030000, -1088.000000
27, 0.300000, 3301, -0.061250, -1084.000000
28, 0.300000, 3301, -0.055000, -1060.000000
29, 0.300000, 3301, -0.051250, -1160.000000
30, 0.300000, 3301, -0.001250, -1172.000000
31, 0.300000, 3301, 0.000000, -1084.000000
32, 0.300000, 3301, 0.050000, -1048.000000
33, 0.300000, 3301, -0.001250, -1040.000000
34, 0.300000, 3301, 0.031250, -1076.000000
35, 0.300000, 3301, 0.043750, -1120.000000
36, 0.300000, 3301, 0.061250, -1100.000000
37, 0.300000, 3301, 0.055000, -1220.000000
38, 0.300000, 3301, 0.093750, -1160.000000
39, 0.300000, 3301, 0.097500, -1268.000000
40, 0.300000, 3301, 0.068750, -1236.000000
41, 0.300000, 3301, -0.005000, -1256.000000
42, 0.300000, 3301, -0.046250, -1148.000000
43, 0.300000, 3301, -0.048750, -1140.000000
44, 0.300000, 3301, -0.075000, -1188.000000
45, 0.300000, 3301, -0.066250, -1124.000000
46, 0.300000, 3301, -0.103750, -1244.000000
47, 0.300000, 3301, -0.056250, -1144.000000
48, 0.300000, 3301, -0.040000, -1064.000000
49, 0.300000, 3301, -0.030000, -1144.000000
50, 0.300000, 3301, -0.045000, -1136.000000
