sweep, beta, subsystem_id, M, E/J
0, 0.300000, 9769, -1.000000, -3200.000000
1, 0.300000, 9769, -0.848750, -2440.000000
2, 0.300000, 9769, -0.730000, -1980.000000
3, 0.300000, 9769, -0.618750, -1712.000000
4, 0.300000, 9769, -0.520000, -1552.000000
5, 0.300000, 9769, -0.433750, -1364.000000
6, 0.300000, 9769, -0.361250, -1320.000000
7, 0.300000, 9769, -0.338750, -1320.000000
8, 0.300000, 9769, -0.312500, -1332.000000
9, 0.300000, 9769, -0.233750, -1216.000000
10, 0.300000, 9769, -0.196250, -1176.000000
11, 0.300000, 9769, -0.211250, -1176.000000
12, 0.300000, 9769, -0.158750, -1088.000000
13, 0.300000, 9769, -0.116250, -996.000000
14, 0.300000, 9769, -0.086250, -1208.000000
15, 0.300000, 9769, -0.047500, -996.000000
16, 0.300000, 9769, -0.076250, -1040.000000
17, 0.300000, 9769, -0.057500, -1044.000000
18, 0.300000, 9769, -0.125000, -1136.000000
19, 0.300000, 9769, -0.096250, -1116.000000
20, 0.300000, 9769, -0.116250, -1144.000000
21, 0.300000, 9769, -0.142500, -1232.000000
22, 0.300000, 9769, -0.140000, -1104.000000
23, 0.300000, 9769, -0.115000, -1232.000000
24, 0.300000, 9769, -0.120000, -1124.000000
25, 0.300000, 9769, -0.082500, -1052.000000
26, 0.300000, 9769, -0.107500, -1104.000000
27, 0.300000, 9769, -0.136250, -1160.000000
28, 0.300000, 9769, -0.190000, -1200.000000
29, 0.300000, 9769, -0.175000, -1164.000000
30, 0.300000, 9769, -0.165000, -1180.000000
31, 0.300000, 9769, -0.180000, -1092.000000
32, 0.300000, 9769, -0.146250, -1196.000000
33, 0.300000, 9769, -0.142500, -1096.000000
34, 0.300000, 9769, -0.126250, -1188.000000
35, 0.300000, 9769, -0.161250, -1240.000000
36, 0.300000, 9769, -0.158750, -1228.000000
37, 0.300000, 9769, -0.155000, -1168.000000
38, 0.300000, 9769, -0.105000, -1216.000000
39, 0.300000, 9769, -0.096250, -1280.000000
40, 0.300000, 9769, -0.102500, -1120.000000
41, 0.300000, 9769, -0.156250, -1104.000000
42, 0.300000, 9769, -0.098750, -1036.000000
43, 0.300000, 9769, -0.036250, -1076.000000
44, 0.300000, 9769, -0.057500, -1168.000000
45, 0.300000, 9769, -0.023750, -1036.000000
46, 0.300000, 9769, -0.023750, -1176.000000
47, 0.300000, 9769, 0.003750, -1188.000000
48, 0.300000, 9769, -0.016250, -1084.000000
49, 0.300000, 9769, -0.043750, -1120.000000
50, 0.300000, 9769, 0.013750, -1156.000000
