sweep, beta, subsystem_id, M, E/J
0, 0.300000, 9682, -1.000000, -3200.000000
1, 0.300000, 9682, -0.836250, -2332.000000
2, 0.300000, 9682, -0.700000, -1884.000000
3, 0.300000, 9682, -0.620000, -1692.000000
4, 0.300000, 9682, -0.453750, -1496.000000
5, 0.300000, 9682, -0.430000, -1416.000000
6, 0.300000, 9682, -0.388750, -1376.000000
7, 0.300000, 9682, -0.341250, -1284.000000
8, 0.300000, 9682, -0.256250, -1096.000000
9, 0.300000, 9682, -0.172500, -1176.000000
10, 0.300000, 9682, -0.108750, -1136.000000
11, 0.300000, 9682, -0.067500, -1116.000000
12, 0.300000, 9682, -0.020000, -1104.000000
13, 0.300000, 9682, -0.010000, -1064.000000
14, 0.300000, 9682, -0.005000, -1072.000000
15, 0.300000, 9682, -0.020000, -1004.000000
16, 0.300000, 9682, -0.042500, -1144.000000
17, 0.300000, 9682, -0.055000, -1080.000000
18, 0.300000, 9682, -0.095000, -1104.000000
19, 0.300000, 9682, -0.097500, -1112.000000
20, 0.300000, 9682, -0.041250, -1012.000000
21, 0.300000, 9682, -0.026250, -1080.000000
22, 0.300000, 9682, 0.047500, -1172.000000
23, 0.300000, 9682, 0.002500, -1208.000000
24, 0.300000, 9682, 0.057500, -1172.000000
25, 0.300000, 9682, 0.058750, -1172.000000
26, 0.300000, 9682, 0.016250, -1120.000000
27, 0.300000, 9682, 0.002500, -1216.000000
28, 0.300000, 9682, 0.062500, -1236.000000
29, 0.300000, 9682, 0.110000, -1124.000000
30, 0.300000, 9682, 0.168750, -1044.000000
31, 0.300000, 9682, 0.187500, -1180.000000
32, 0.300000, 9682, 0.182500, -1132.000000
33, 0.300000, 9682, 0.163750, -1216.000000
34, 0.300000, 9682, 0.186250, -1172.000000
35, 0.300000, 9682, 0.181250, -1308.000000
36, 0.300000, 9682, 0.178750, -1188.000000
37, 0.300000, 9682, 0.176250, -1116.000000
38, 0.300000, 9682, 0.112500, -1148.000000
39, 0.300000, 9682, 0.076250, -1044.000000
40, 0.300000, 9682, 0.062500, -1004.000000
41, 0.300000, 9682, 0.002500, -1104.000000
42, 0.300000, 9682, 0.035000, -1144.000000
43, 0.300000, 9682, -0.003750, -1084.000000
44, 0.300000, 9682, 0.025000, -992.000000
45, 0.300000, 9682, 0.010000, -1048.000000
46, 0.300000, 9682, -0.021250, -1068.000000
47, 0.300000, 9682, -0.015000, -1044.000000
48, 0.300000, 9682, -0.001250, -1024.000000
49, 0.300000, 9682, -0.051250, -1092.000000
50, 0.300000, 9682, 0.007500, -1032.000000
