sweep, beta, subsystem_id, M, E/J
0, 0.300000, 7653, -1.000000, -3200.000000
1, 0.300000, 7653, -0.832500, -2348.000000
2, 0.300000, 7653, -0.707500, -1888.000000
3, 0.300000, 7653, -0.668750, -1820.000000
4, 0.300000, 7653, -0.568750, -1644.000000
5, 0.300000, 7653, -0.510000, -1416.000000
6, 0.300000, 7653, -0.407500, -1300.000000
7, 0.300000, 7653, -0.378750, -1380.000000
8, 0.300000, 7653, -0.342500, -1332.000000
9, 0.300000, 7653, -0.288750, -1144.000000
10, 0.300000, 7653, -0.250000, -1248.000000
11, 0.300000, 7653, -0.193750, -1248.000000
12, 0.300000, 7653, -0.180000, -1276.000000
13, 0.300000, 7653, -0.206250, -1204.000000
14, 0.300000, 7653, -0.126250, -1120.000000
15, 0.300000, 7653, -0.131250, -1120.000000
16, 0.300000, 7653, -0.138750, -1204.000000
17, 0.300000, 7653, -0.180000, -1132.000000
18, 0.300000, 7653, -0.182500, -1300.000000
19, 0.300000, 7653, -0.127500, -1224.000000
20, 0.300000, 7653, -0.146250, -1196.000000
21, 0.300000, 7653, -0.126250, -1164.000000
22, 0.300000, 7653, -0.140000, -1196.000000
23, 0.300000, 7653, -0.176250, -1184.000000
24, 0.300000, 7653, -0.148750, -996.000000
25, 0.300000, 7653, -0.138750, -1152.000000
26, 0.300000, 7653, -0.173750, -1136.000000
27, 0.300000, 7653, -0.233750, -1256.000000
28, 0.300000, 7653, -0.166250, -1220.000000
29, 0.300000, 7653, -0.161250, -1196.000000
30, 0.300000, 7653, -0.125000, -1064.000000
31, 0.300000, 7653, -0.136250, -1144.000000
32, 0.300000, 7653, -0.168750, -1148.000000
33, 0.300000, 7653, -0.138750, -1116.000000
34, 0.300000, 7653, -0.083750, -1124.000000
35, 0.300000, 7653, -0.075000, -1112.000000
36, 0.300000, 7653, -0.048750, -1124.000000
37, 0.300000, 7653, -0.046250, -1128.000000
38, 0.300000, 7653, 0.036250, -968.000000
39, 0.300000, 7653, 0.036250, -1052.000000
40, 0.300000, 7653, 0.058750, -1024.000000
41, 0.300000, 7653, 0.071250, -1116.000000
42, 0.300000, 7653, 0.093750, -1084.000000
43, 0.300000, 7653, 0.050000, -1104.000000
44, 0.300000, 7653, 0.005000, -1084.000000
45, 0.300000, 7653, -0.003750, -1116.000000
46, 0.300000, 7653, -0.028750, -1208.000000
47, 0.300000, 7653, -0.027500, -1068.000000
48, 0.300000, 7653, 0.010000, -1156.000000
49, 0.300000, 7653, -0.041250, -1156.000000
50, 0.300000, 7653, -0.015000, -1132.000000
