sweep, beta, subsystem_id, M, E/J
0, 0.300000, 5127, -1.000000, -3200.000000
1, 0.300000, 5127, -0.821250, -2340.000000
2, 0.300000, 5127, -0.751250, -2104.000000
3, 0.300000, 5127, -0.577500, -1616.000000
4, 0.300000, 5127, -0.512500, -1540.000000
5, 0.300000, 5127, -0.392500, -1304.000000
6, 0.300000, 5127, -0.366250, -1212.000000
7, 0.300000, 5127, -0.368750, -1236.000000
8, 0.300000, 5127, -0.355000, -1228.000000
9, 0.300000, 5127, -0.267500, -1084.000000
10, 0.300000, 5127, -0.220000, -1128.000000
11, 0.300000, 5127, -0.180000, -1060.000000
12, 0.300000, 5127, -0.128750, -1088.000000
13, 0.300000, 5127, -0.107500, -1104.000000
14, 0.300000, 5127, -0.118750, -1180.000000
15, 0.300000, 5127, -0.086250, -1156.000000
16, 0.300000, 5127, -0.092500, -1120.000000
17, 0.300000, 5127, -0.067500, -1120.000000
18, 0.300000, 5127, -0.081250, -1060.000000
19, 0.300000, 5127, -0.101250, -1052.000000
20, 0.300000, 5127, -0.106250, -1104.000000
21, 0.300000, 5127, -0.056250, -1168.000000
22, 0.300000, 5127, 0.003750, -1128.000000
23, 0.300000, 5127, 0.043750, -1132.000000
24, 0.300000, 5127, 0.035000, -1212.000000
25, 0.300000, 5127, 0.062500, -1148.000000
26, 0.300000, 5127, 0.017500, -1200.000000
27, 0.300000, 5127, 0.020000, -1188.000000
28, 0.300000, 5127, -0.023750, -1188.000000
29, 0.300000, 5127, 0.008750, -1260.000000
30, 0.300000, 5127, 0.058750, -1228.000000
31, 0.300000, 5127, 0.053750, -1140.000000
32, 0.300000, 5127, -0.011250, -1180.000000
33, 0.300000, 5127, 0.063750, -1140.000000
34, 0.300000, 5127, 0.046250, -1112.000000
35, 0.300000, 5127, 0.138750, -1108.000000
36, 0.300000, 5127, 0.165000, -1116.000000
37, 0.300000, 5127, 0.150000, -1144.000000
38, 0.300000, 5127, 0.127500, -1112.000000
39, 0.300000, 5127, 0.060000, -1032.000000
40, 0.300000, 5127, -0.015000, -1028.000000
41, 0.300000, 5127, 0.010000, -1040.000000
42, 0.300000, 5127, 0.066250, -1072.000000
43, 0.300000, 5127, 0.051250, -1024.000000
44, 0.300000, 5127, 0.055000, -1060.000000
45, 0.300000, 5127, 0.028750, -948.000000
46, 0.300000, 5127, 0.070000, -972.000000
47, 0.300000, 5127, 0.073750, -1056.000000
48, 0.300000, 5127, 0.173750, -1120.000000
49, 0.300000, 5127, 0.186250, -1252.000000
50, 0.300000, 5127, 0.155000, -1052.000000
