sweep, beta, subsystem_id, M, E/J
0, 0.300000, 5184, -1.000000, -3200.000000
1, 0.300000, 5184, -0.862500, -2492.000000
2, 0.300000, 5184, -0.732500, -2040.000000
3, 0.300000, 5184, -0.578750, -1516.000000
4, 0.300000, 5184, -0.491250, -1544.000000
5, 0.300000, 5184, -0.447500, -1480.000000
6, 0.300000, 5184, -0.391250, -1304.000000
7, 0.300000, 5184, -0.297500, -1248.000000
8, 0.300000, 5184, -0.238750, -1080.000000
9, 0.300000, 5184, -0.258750, -1184.000000
10, 0.300000, 5184, -0.232500, -1220.000000
11, 0.300000, 5184, -0.193750, -1148.000000
12, 0.300000, 5184, -0.172500, -1076.000000
13, 0.300000, 5184, -0.173750, -1144.000000
14, 0.300000, 5184, -0.141250, -972.000000
15, 0.300000, 5184, -0.130000, -1132.000000
16, 0.300000, 5184, -0.102500, -1096.000000
17, 0.300000, 5184, -0.137500, -1152.000000
18, 0.300000, 5184, -0.115000, -1136.000000
19, 0.300000, 5184, -0.036250, -1120.000000
20, 0.300000, 5184, -0.013750, -1032.000000
21, 0.300000, 5184, -0.015000, -1084.000000
22, 0.300000, 5184, -0.065000, -1056.000000
23, 0.300000, 5184, -0.067500, -1124.000000
24, 0.300000, 5184, -0.053750, -1096.000000
25, 0.300000, 5184, -0.022500, -1088.000000
26, 0.300000, 5184, -0.045000, -1100.000000
27, 0.300000, 5184, 0.037500, -1076.000000
28, 0.300000, 5184, 0.087500, -1136.000000
29, 0.300000, 5184, 0.077500, -1108.000000
30, 0.300000, 5184, 0.107500, -1180.000000
31, 0.300000, 5184, 0.116250, -1192.000000
32, 0.300000, 5184, 0.072500, -1212.000000
33, 0.300000, 5184, 0.125000, -1208.000000
34, 0.300000, 5184, 0.077500, -1260.000000
35, 0.300000, 5184, 0.087500, -1196.000000
36, 0.300000, 5184, 0.053750, -1108.000000
37, 0.300000, 5184, 0.036250, -1052.000000
38, 0.300000, 5184, 0.036250, -1120.000000
39, 0.300000, 5184, 0.032500, -1136.000000
40, 0.300000, 5184, 0.028750, -1164.000000
41, 0.300000, 5184, 0.043750, -1120.000000
42, 0.300000, 5184, 0.047500, -1028.000000
43, 0.300000, 5184, 0.065000, -1008.000000
44, 0.300000, 5184, 0.045000, -1240.000000
45, 0.300000, 5184, 0.015000, -1024.000000
46, 0.300000, 5184, 0.026250, -1024.000000
47, 0.300000, 5184, -0.020000, -1036.000000
48, 0.300000, 5184, 0.050000, -1020.000000
49, 0.300000, 5184, 0.032500, -1136.000000
50, 0.300000, 5184, 0.027500, -1052.000000
