sweep, beta, subsystem_id, M, E/J
0, 0.400000, 1487, -1.000000, -3200.000000
1, 0.400000, 1487, -0.945000, -2872.000000
2, 0.400000, 1487, -0.891250, -2604.000000
3, 0.400000, 1487, -0.866250, -2576.000000
4, 0.400000, 1487, -0.853750, -2536.000000
5, 0.400000, 1487, -0.795000, -2364.000000
6, 0.400000, 1487, -0.762500, -2268.000000
7, 0.400000, 1487, -0.770000, -2308.000000
8, 0.400000, 1487, -0.766250, -2240.000000
9, 0.400000, 1487, -0.717500, -2112.000000
10, 0.400000, 1487, -0.703750, -2044.000000
11, 0.400000, 1487, -0.697500, -2064.000000
12, 0.400000, 1487, -0.656250, -2024.000000
13, 0.400000, 1487, -0.601250, -2016.000000
14, 0.400000, 1487, -0.620000, -1988.000000
15, 0.400000, 1487, -0.663750, -2088.000000
16, 0.400000, 1487, -0.678750, -2040.000000
17, 0.400000, 1487, -0.668750, -2052.000000
18, 0.400000, 1487, -0.681250, -2116.000000
19, 0.400000, 1487, -0.647500, -2128.000000
20, 0.400000, 1487, -0.690000, -2244.000000
21, 0.400000, 1487, -0.691250, -2256.000000
22, 0.400000, 1487, -0.667500, -2160.000000
23, 0.400000, 1487, -0.640000, -2164.000000
24, 0.400000, 1487, -0.577500, -2012.000000
25, 0.400000, 1487, -0.537500, -1972.000000
26, 0.400000, 1487, -0.536250, -1972.000000
27, 0.400000, 1487, -0.556250, -1996.000000
28, 0.400000, 1487, -0.556250, -2092.000000
29, 0.400000, 1487, -0.557500, -2052.000000
30, 0.400000, 1487, -0.541250, -1956.000000
31, 0.400000, 1487, -0.511250, -1900.000000
32, 0.400000, 1487, -0.533750, -1856.000000
33, 0.400000, 1487, -0.533750, -1916.000000
34, 0.400000, 1487, -0.478750, -1856.000000
35, 0.400000, 1487, -0.440000, -1796.000000
36, 0.400000, 1487, -0.460000, -1776.000000
37, 0.400000, 1487, -0.491250, -1804.000000
38, 0.400000, 1487, -0.440000, -1724.000000
39, 0.400000, 1487, -0.397500, -1752.000000
40, 0.400000, 1487, -0.411250, -1780.000000
41, 0.400000, 1487, -0.387500, -1784.000000
42, 0.400000, 1487, -0.431250, -1932.000000
43, 0.400000, 1487, -0.450000, -2004.000000
44, 0.400000, 1487, -0.453750, -1948.000000
45, 0.400000, 1487, -0.392500, -1776.000000
46, 0.400000, 1487, -0.375000, -1848.000000
47, 0.400000, 1487, -0.356250, -1836.000000
48, 0.400000, 1487, -0.350000, -1820.000000
49, 0.400000, 1487, -0.355000, -1852.000000
50, 0.400000, 1487, -0.343750, -1736.000000
