sweep, beta, subsystem_id, M, E/J
0, 0.300000, 7173, -1.000000, -3200.000000
1, 0.300000, 7173, -0.846250, -2444.000000
2, 0.300000, 7173, -0.683750, -1872.000000
3, 0.300000, 7173, -0.587500, -1588.000000
4, 0.300000, 7173, -0.526250, -1464.000000
5, 0.300000, 7173, -0.471250, -1452.000000
6, 0.300000, 7173, -0.415000, -1360.000000
7, 0.300000, 7173, -0.378750, -1280.000000
8, 0.300000, 7173, -0.241250, -1192.000000
9, 0.300000, 7173, -0.261250, -1168.000000
10, 0.300000, 7173, -0.253750, -1180.000000
11, 0.300000, 7173, -0.220000, -1188.000000
12, 0.300000, 7173, -0.210000, -1152.000000
13, 0.300000, 7173, -0.178750, -1112.000000
14, 0.300000, 7173, -0.186250, -1228.000000
15, 0.300000, 7173, -0.156250, -1128.000000
16, 0.300000, 7173, -0.146250, -1088.000000
17, 0.300000, 7173, -0.087500, -1052.000000
18, 0.300000, 7173, -0.103750, -1128.000000
19, 0.300000, 7173, -0.080000, -1148.000000
20, 0.300000, 7173, -0.030000, -1160.000000
21, 0.300000, 7173, -0.017500, -1108.000000
22, 0.300000, 7173, -0.057500, -1180.000000
23, 0.300000, 7173, -0.048750, -1216.000000
24, 0.300000, 7173, 0.003750, -1156.000000
25, 0.300000, 7173, 0.053750, -1232.000000
26, 0.300000, 7173, -0.021250, -1080.000000
27, 0.300000, 7173, -0.060000, -1144.000000
28, 0.300000, 7173, -0.025000, -1164.000000
29, 0.300000, 7173, -0.006250, -1108.000000
30, 0.300000, 7173, 0.018750, -1176.000000
31, 0.300000, 7173, -0.038750, -1132.000000
32, 0.300000, 7173, -0.020000, -1204.000000
33, 0.300000, 7173, 0.043750, -1236.000000
34, 0.300000, 7173, 0.008750, -1196.000000
35, 0.300000, 7173, -0.016250, -1204.000000
36, 0.300000, 7173, -0.043750, -1224.000000
37, 0.300000, 7173, -0.060000, -1220.000000
38, 0.300000, 7173, -0.037500, -1108.000000
39, 0.300000, 7173, -0.028750, -1236.000000
40, 0.300000, 7173, -0.046250, -1188.000000
41, 0.300000, 7173, -0.025000, -1028.000000
42, 0.300000, 7173, 0.022500, -1072.000000
43, 0.300000, 7173, 0.003750, -1072.000000
44, 0.300000, 7173, -0.008750, -1008.000000
45, 0.300000, 7173, -0.016250, -1028.000000
46, 0.300000, 7173, -0.051250, -1156.000000
47, 0.300000, 7173, -0.005000, -1180.000000
48, 0.300000, 7173, 0.013750, -1196.000000
49, 0.300000, 7173, 0.012500, -1156.000000
50, 0.300000, 7173, -0.026250, -1152.000000
