sweep, beta, subsystem_id, M, E/J
0, 0.200000, 221, -1.000000, -3200.000000
1, 0.200000, 221, -0.636250, -1564.000000
2, 0.200000, 221, -0.370000, -948.000000
3, 0.200000, 221, -0.200000, -652.000000
4, 0.200000, 221, -0.061250, -704.000000
5, 0.200000, 221, 0.016250, -688.000000
6, 0.200000, 221, 0.041250, -604.000000
7, 0.200000, 221, 0.071250, -660.000000
8, 0.200000, 221, 0.047500, -732.000000
9, 0.200000, 221, 0.058750, -624.000000
10, 0.200000, 221, -0.013750, -696.000000
11, 0.200000, 221, -0.047500, -696.000000
12, 0.200000, 221, -0.041250, -688.000000
13, 0.200000, 221, 0.015000, -768.000000
14, 0.200000, 221, 0.030000, -680.000000
15, 0.200000, 221, 0.067500, -624.000000
16, 0.200000, 221, 0.048750, -616.000000
17, 0.200000, 221, 0.018750, -608.000000
18, 0.200000, 221, -0.022500, -628.000000
19, 0.200000, 221, -0.011250, -560.000000
20, 0.200000, 221, 0.020000, -624.000000
21, 0.200000, 221, 0.066250, -660.000000
22, 0.200000, 221, 0.078750, -776.000000
23, 0.200000, 221, 0.072500, -736.000000
24, 0.200000, 221, 0.037500, -752.000000
25, 0.200000, 221, 0.060000, -700.000000
26, 0.200000, 221, 0.055000, -716.000000
27, 0.200000, 221, 0.012500, -652.000000
28, 0.200000, 221, -0.001250, -668.000000
29, 0.200000, 221, 0.001250, -684.000000
30, 0.200000, 221, -0.017500, -628.000000
31, 0.200000, 221, -0.025000, -560.000000
32, 0.200000, 221, 0.005000, -652.000000
33, 0.200000, 221, 0.041250, -664.000000
34, 0.200000, 221, 0.066250, -724.000000
35, 0.200000, 221, 0.030000, -696.000000
36, 0.200000, 221, -0.032500, -608.000000
37, 0.200000, 221, -0.040000, -660.000000
38, 0.200000, 221, -0.010000, -792.000000
39, 0.200000, 221, -0.006250, -756.000000
40, 0.200000, 221, 0.011250, -732.000000
41, 0.200000, 221, 0.007500, -704.000000
42, 0.200000, 221, 0.026250, -796.000000
43, 0.200000, 221, 0.000000, -660.000000
44, 0.200000, 221, 0.002500, -644.000000
45, 0.200000, 221, 0.016250, -668.000000
46, 0.200000, 221, 0.003750, -684.000000
47, 0.200000, 221, -0.016250, -692.000000
48, 0.200000, 221, 0.050000, -640.000000
49, 0.200000, 221, -0.015000, -684.000000
50, 0.200000, 221, -0.060000, -704.000000
