sweep, beta, subsystem_id, M, E/J
0, 0.400000, 5560, -1.000000, -3200.000000
1, 0.400000, 5560, -0.915000, -2760.000000
2, 0.400000, 5560, -0.847500, -2480.000000
3, 0.400000, 5560, -0.813750, -2432.000000
4, 0.400000, 5560, -0.765000, -2248.000000
5, 0.400000, 5560, -0.748750, -2212.000000
6, 0.400000, 5560, -0.751250, -2184.000000
7, 0.400000, 5560, -0.776250, -2256.000000
8, 0.400000, 5560, -0.770000, -2256.000000
9, 0.400000, 5560, -0.733750, -2124.000000
10, 0.400000, 5560, -0.713750, -2048.000000
11, 0.400000, 5560, -0.703750, -2096.000000
12, 0.400000, 5560, -0.695000, -2072.000000
13, 0.400000, 5560, -0.667500, -2028.000000
14, 0.400000, 5560, -0.645000, -2008.000000
15, 0.400000, 5560, -0.632500, -1972.000000
16, 0.400000, 5560, -0.610000, -1932.000000
17, 0.400000, 5560, -0.576250, -1836.000000
18, 0.400000, 5560, -0.570000, -1908.000000
19, 0.400000, 5560, -0.526250, -1976.000000
20, 0.400000, 5560, -0.515000, -1864.000000
21, 0.400000, 5560, -0.517500, -1904.000000
22, 0.400000, 5560, -0.426250, -1780.000000
23, 0.400000, 5560, -0.457500, -1788.000000
24, 0.400000, 5560, -0.472500, -1808.000000
25, 0.400000, 5560, -0.456250, -1760.000000
26, 0.400000, 5560, -0.472500, -1772.000000
27, 0.400000, 5560, -0.473750, -1812.000000
28, 0.400000, 5560, -0.440000, -1872.000000
29, 0.400000, 5560, -0.443750, -1864.000000
30, 0.400000, 5560, -0.410000, -1860.000000
31, 0.400000, 5560, -0.405000, -1740.000000
32, 0.400000, 5560, -0.395000, -1656.000000
33, 0.400000, 5560, -0.373750, -1696.000000
34, 0.400000, 5560, -0.415000, -1864.000000
35, 0.400000, 5560, -0.447500, -1876.000000
36, 0.400000, 5560, -0.453750, -1800.000000
37, 0.400000, 5560, -0.428750, -1780.000000
38, 0.400000, 5560, -0.451250, -1780.000000
39, 0.400000, 5560, -0.460000, -1860.000000
40, 0.400000, 5560, -0.432500, -1792.000000
41, 0.400000, 5560, -0.386250, -1812.000000
42, 0.400000, 5560, -0.343750, -1812.000000
43, 0.400000, 5560, -0.341250, -1816.000000
44, 0.400000, 5560, -0.326250, -1836.000000
45, 0.400000, 5560, -0.326250, -1844.000000
46, 0.400000, 5560, -0.328750, -1732.000000
47, 0.400000, 5560, -0.357500, -1704.000000
48, 0.400000, 5560, -0.362500, -1668.000000
49, 0.400000, 5560, -0.373750, -1696.000000
50, 0.400000, 5560, -0.336250, -1668.000000
