sweep, beta, subsystem_id, M, E/J
0, 0.500000, 9617, -1.000000, -3200.000000
1, 0.500000, 9617, -0.973750, -3052.000000
2, 0.500000, 9617, -0.956250, -2976.000000
3, 0.500000, 9617, -0.950000, -2936.000000
4, 0.500000, 9617, -0.928750, -2832.000000
5, 0.500000, 9617, -0.922500, -2812.000000
6, 0.500000, 9617, -0.923750, -2820.000000
7, 0.500000, 9617, -0.927500, -2824.000000
8, 0.500000, 9617, -0.911250, -2764.000000
9, 0.500000, 9617, -0.872500, -2652.000000
10, 0.500000, 9617, -0.866250, -2584.000000
11, 0.500000, 9617, -0.871250, -2632.000000
12, 0.500000, 9617, -0.858750, -2604.000000
13, 0.500000, 9617, -0.858750, -2652.000000
14, 0.500000, 9617, -0.855000, -2652.000000
15, 0.500000, 9617, -0.876250, -2672.000000
16, 0.500000, 9617, -0.882500, -2740.000000
17, 0.500000, 9617, -0.901250, -2804.000000
18, 0.500000, 9617, -0.905000, -2772.000000
19, 0.500000, 9617, -0.900000, -2788.000000
20, 0.500000, 9617, -0.910000, -2764.000000
21, 0.500000, 9617, -0.916250, -2792.000000
22, 0.500000, 9617, -0.907500, -2752.000000
23, 0.500000, 9617, -0.907500, -2732.000000
24, 0.500000, 9617, -0.918750, -2768.000000
25, 0.500000, 9617, -0.928750, -2828.000000
26, 0.500000, 9617, -0.935000, -2872.000000
27, 0.500000, 9617, -0.921250, -2796.000000
28, 0.500000, 9617, -0.930000, -2856.000000
29, 0.500000, 9617, -0.923750, -2792.000000
30, 0.500000, 9617, -0.938750, -2876.000000
31, 0.500000, 9617, -0.952500, -2932.000000
32, 0.500000, 9617, -0.936250, -2868.000000
33, 0.500000, 9617, -0.925000, -2860.000000
34, 0.500000, 9617, -0.916250, -2820.000000
35, 0.500000, 9617, -0.901250, -2736.000000
36, 0.500000, 9617, -0.927500, -2804.000000
37, 0.500000, 9617, -0.948750, -2916.000000
38, 0.500000, 9617, -0.936250, -2888.000000
39, 0.500000, 9617, -0.927500, -2840.000000
40, 0.500000, 9617, -0.923750, -2852.000000
41, 0.500000, 9617, -0.936250, -2888.000000
42, 0.500000, 9617, -0.935000, -2864.000000
43, 0.500000, 9617, -0.931250, -2848.000000
44, 0.500000, 9617, -0.918750, -2852.000000
45, 0.500000, 9617, -0.922500, -2808.000000
46, 0.500000, 9617, -0.927500, -2804.000000
47, 0.500000, 9617, -0.936250, -2848.000000
48, 0.500000, 9617, -0.940000, -2848.000000
49, 0.500000, 9617, -0.937500, -2848.000000
50, 0.500000, 9617, -0.935000, -2852.000000
