sweep, beta, subsystem_id, M, E/J
0, 0.400000, 5875, -1.000000, -3200.000000
1, 0.400000, 5875, -0.935000, -2836.000000
2, 0.400000, 5875, -0.892500, -2632.000000
3, 0.400000, 5875, -0.837500, -2428.000000
4, 0.400000, 5875, -0.793750, -2276.000000
5, 0.400000, 5875, -0.752500, -2204.000000
6, 0.400000, 5875, -0.786250, -2260.000000
7, 0.400000, 5875, -0.791250, -2304.000000
8, 0.400000, 5875, -0.758750, -2276.000000
9, 0.400000, 5875, -0.751250, -2212.000000
10, 0.400000, 5875, -0.725000, -2156.000000
11, 0.400000, 5875, -0.667500, -2008.000000
12, 0.400000, 5875, -0.685000, -2080.000000
13, 0.400000, 5875, -0.697500, -2080.000000
14, 0.400000, 5875, -0.665000, -1996.000000
15, 0.400000, 5875, -0.597500, -1920.000000
16, 0.400000, 5875, -0.616250, -2016.000000
17, 0.400000, 5875, -0.588750, -1968.000000
18, 0.400000, 5875, -0.600000, -2000.000000
19, 0.400000, 5875, -0.611250, -1940.000000
20, 0.400000, 5875, -0.585000, -1920.000000
21, 0.400000, 5875, -0.622500, -2088.000000
22, 0.400000, 5875, -0.590000, -2080.000000
23, 0.400000, 5875, -0.583750, -2064.000000
24, 0.400000, 5875, -0.585000, -2060.000000
25, 0.400000, 5875, -0.590000, -2040.000000
26, 0.400000, 5875, -0.550000, -2008.000000
27, 0.400000, 5875, -0.542500, -1984.000000
28, 0.400000, 5875, -0.508750, -2008.000000
29, 0.400000, 5875, -0.495000, -1976.000000
30, 0.400000, 5875, -0.461250, -1852.000000
31, 0.400000, 5875, -0.446250, -1876.000000
32, 0.400000, 5875, -0.450000, -1868.000000
33, 0.400000, 5875, -0.441250, -1924.000000
34, 0.400000, 5875, -0.430000, -1908.000000
35, 0.400000, 5875, -0.410000, -1904.000000
36, 0.400000, 5875, -0.372500, -1780.000000
37, 0.400000, 5875, -0.388750, -1712.000000
38, 0.400000, 5875, -0.386250, -1648.000000
39, 0.400000, 5875, -0.385000, -1640.000000
40, 0.400000, 5875, -0.376250, -1624.000000
41, 0.400000, 5875, -0.401250, -1656.000000
42, 0.400000, 5875, -0.390000, -1748.000000
43, 0.400000, 5875, -0.436250, -1860.000000
44, 0.400000, 5875, -0.426250, -1908.000000
45, 0.400000, 5875, -0.462500, -1948.000000
46, 0.400000, 5875, -0.436250, -1832.000000
47, 0.400000, 5875, -0.461250, -1812.000000
48, 0.400000, 5875, -0.440000, -1792.000000
49, 0.400000, 5875, -0.420000, -1680.000000
50, 0.400000, 5875, -0.425000, -1796.000000
