sweep, beta, subsystem_id, M, E/J
0, 0.400000, 5511, -1.000000, -3200.000000
1, 0.400000, 5511, -0.948750, -2896.000000
2, 0.400000, 5511, -0.916250, -2748.000000
3, 0.400000, 5511, -0.885000, -2648.000000
4, 0.400000, 5511, -0.860000, -2540.000000
5, 0.400000, 5511, -0.818750, -2380.000000
6, 0.400000, 5511, -0.770000, -2304.000000
7, 0.400000, 5511, -0.751250, -2268.000000
8, 0.400000, 5511, -0.745000, -2204.000000
9, 0.400000, 5511, -0.745000, -2192.000000
10, 0.400000, 5511, -0.737500, -2168.000000
11, 0.400000, 5511, -0.748750, -2272.000000
12, 0.400000, 5511, -0.757500, -2260.000000
13, 0.400000, 5511, -0.755000, -2272.000000
14, 0.400000, 5511, -0.756250, -2308.000000
15, 0.400000, 5511, -0.752500, -2200.000000
16, 0.400000, 5511, -0.757500, -2272.000000
17, 0.400000, 5511, -0.747500, -2264.000000
18, 0.400000, 5511, -0.690000, -2068.000000
19, 0.400000, 5511, -0.693750, -2140.000000
20, 0.400000, 5511, -0.677500, -2104.000000
21, 0.400000, 5511, -0.671250, -2100.000000
22, 0.400000, 5511, -0.631250, -2004.000000
23, 0.400000, 5511, -0.605000, -2032.000000
24, 0.400000, 5511, -0.578750, -2036.000000
25, 0.400000, 5511, -0.557500, -1896.000000
26, 0.400000, 5511, -0.565000, -1904.000000
27, 0.400000, 5511, -0.566250, -1924.000000
28, 0.400000, 5511, -0.553750, -1900.000000
29, 0.400000, 5511, -0.547500, -1868.000000
30, 0.400000, 5511, -0.513750, -1920.000000
31, 0.400000, 5511, -0.508750, -1872.000000
32, 0.400000, 5511, -0.501250, -1884.000000
33, 0.400000, 5511, -0.502500, -1880.000000
34, 0.400000, 5511, -0.535000, -1948.000000
35, 0.400000, 5511, -0.560000, -2028.000000
36, 0.400000, 5511, -0.596250, -2052.000000
37, 0.400000, 5511, -0.593750, -2040.000000
38, 0.400000, 5511, -0.608750, -2080.000000
39, 0.400000, 5511, -0.612500, -2088.000000
40, 0.400000, 5511, -0.585000, -2028.000000
41, 0.400000, 5511, -0.550000, -1932.000000
42, 0.400000, 5511, -0.543750, -1936.000000
43, 0.400000, 5511, -0.547500, -1948.000000
44, 0.400000, 5511, -0.551250, -2040.000000
45, 0.400000, 5511, -0.547500, -1976.000000
46, 0.400000, 5511, -0.593750, -1960.000000
47, 0.400000, 5511, -0.611250, -1984.000000
48, 0.400000, 5511, -0.587500, -2072.000000
49, 0.400000, 5511, -0.592500, -2028.000000
50, 0.400000, 5511, -0.567500, -2072.000000
