sweep, beta, subsystem_id, M, E/J
0, 0.300000, 2353, -1.000000, -3200.000000
1, 0.300000, 2353, -0.825000, -2324.000000
2, 0.300000, 2353, -0.713750, -1912.000000
3, 0.300000, 2353, -0.643750, -1700.000000
4, 0.300000, 2353, -0.511250, -1520.000000
5, 0.300000, 2353, -0.395000, -1312.000000
6, 0.300000, 2353, -0.411250, -1356.000000
7, 0.300000, 2353, -0.323750, -1268.000000
8, 0.300000, 2353, -0.291250, -1196.000000
9, 0.300000, 2353, -0.257500, -1124.000000
10, 0.300000, 2353, -0.208750, -1176.000000
11, 0.300000, 2353, -0.217500, -1116.000000
12, 0.300000, 2353, -0.235000, -1216.000000
13, 0.300000, 2353, -0.191250, -1036.000000
14, 0.300000, 2353, -0.187500, -1140.000000
15, 0.300000, 2353, -0.147500, -1136.000000
16, 0.300000, 2353, -0.126250, -1224.000000
17, 0.300000, 2353, -0.122500, -1176.000000
18, 0.300000, 2353, -0.140000, -1216.000000
19, 0.300000, 2353, -0.086250, -1220.000000
20, 0.300000, 2353, -0.067500, -1292.000000
21, 0.300000, 2353, -0.050000, -1152.000000
22, 0.300000, 2353, -0.040000, -1092.000000
23, 0.300000, 2353, -0.011250, -968.000000
24, 0.300000, 2353, -0.015000, -1068.000000
25, 0.300000, 2353, -0.001250, -1128.000000
26, 0.300000, 2353, 0.063750, -1072.000000
27, 0.300000, 2353, 0.038750, -1056.000000
28, 0.300000, 2353, 0.105000, -932.000000
29, 0.300000, 2353, 0.082500, -1136.000000
30, 0.300000, 2353, 0.127500, -1256.000000
31, 0.300000, 2353, 0.126250, -1068.000000
32, 0.300000, 2353, 0.122500, -1172.000000
33, 0.300000, 2353, 0.060000, -1196.000000
34, 0.300000, 2353, 0.050000, -1236.000000
35, 0.300000, 2353, 0.051250, -1172.000000
36, 0.300000, 2353, 0.010000, -1076.000000
37, 0.300000, 2353, -0.008750, -1108.000000
38, 0.300000, 2353, -0.070000, -1104.000000
39, 0.300000, 2353, -0.096250, -1120.000000
40, 0.300000, 2353, -0.098750, -1064.000000
41, 0.300000, 2353, -0.096250, -1076.000000
42, 0.300000, 2353, -0.088750, -1156.000000
43, 0.300000, 2353, -0.097500, -1028.000000
44, 0.300000, 2353, -0.053750, -1052.000000
45, 0.300000, 2353, -0.073750, -976.000000
46, 0.300000, 2353, -0.103750, -1096.000000
47, 0.300000, 2353, -0.072500, -1052.000000
48, 0.300000, 2353, -0.067500, -1108.000000
49, 0.300000, 2353, -0.081250, -1084.000000
50, 0.300000, 2353, -0.141250, -1092.000000
