sweep, beta, subsystem_id, M, E/J
0, 0.500000, 6209, -1.000000, -3200.000000
1, 0.500000, 6209, -0.957500, -2980.000000
2, 0.500000, 6209, -0.953750, -2968.000000
3, 0.500000, 6209, -0.955000, -2948.000000
4, 0.500000, 6209, -0.927500, -2852.000000
5, 0.500000, 6209, -0.942500, -2900.000000
6, 0.500000, 6209, -0.918750, -2788.000000
7, 0.500000, 6209, -0.920000, -2788.000000
8, 0.500000, 6209, -0.923750, -2820.000000
9, 0.500000, 6209, -0.922500, -2808.000000
10, 0.500000, 6209, -0.921250, -2800.000000
11, 0.500000, 6209, -0.932500, -2872.000000
12, 0.500000, 6209, -0.920000, -2844.000000
13, 0.500000, 6209, -0.903750, -2776.000000
14, 0.500000, 6209, -0.897500, -2772.000000
15, 0.500000, 6209, -0.896250, -2740.000000
16, 0.500000, 6209, -0.888750, -2736.000000
17, 0.500000, 6209, -0.896250, -2760.000000
18, 0.500000, 6209, -0.896250, -2764.000000
19, 0.500000, 6209, -0.907500, -2784.000000
20, 0.500000, 6209, -0.890000, -2700.000000
21, 0.500000, 6209, -0.880000, -2676.000000
22, 0.500000, 6209, -0.853750, -2656.000000
23, 0.500000, 6209, -0.880000, -2700.000000
24, 0.500000, 6209, -0.896250, -2740.000000
25, 0.500000, 6209, -0.898750, -2736.000000
26, 0.500000, 6209, -0.891250, -2692.000000
27, 0.500000, 6209, -0.881250, -2656.000000
28, 0.500000, 6209, -0.868750, -2644.000000
29, 0.500000, 6209, -0.870000, -2640.000000
30, 0.500000, 6209, -0.871250, -2680.000000
31, 0.500000, 6209, -0.881250, -2728.000000
32, 0.500000, 6209, -0.880000, -2716.000000
33, 0.500000, 6209, -0.872500, -2744.000000
34, 0.500000, 6209, -0.873750, -2744.000000
35, 0.500000, 6209, -0.865000, -2680.000000
36, 0.500000, 6209, -0.878750, -2680.000000
37, 0.500000, 6209, -0.871250, -2672.000000
38, 0.500000, 6209, -0.871250, -2700.000000
39, 0.500000, 6209, -0.892500, -2804.000000
40, 0.500000, 6209, -0.891250, -2748.000000
41, 0.500000, 6209, -0.895000, -2744.000000
42, 0.500000, 6209, -0.905000, -2784.000000
43, 0.500000, 6209, -0.898750, -2724.000000
44, 0.500000, 6209, -0.911250, -2756.000000
45, 0.500000, 6209, -0.931250, -2840.000000
46, 0.500000, 6209, -0.936250, -2868.000000
47, 0.500000, 6209, -0.927500, -2840.000000
48, 0.500000, 6209, -0.922500, -2836.000000
49, 0.500000, 6209, -0.903750, -2796.000000
50, 0.500000, 6209, -0.897500, -2748.000000
