sweep, beta, subsystem_id, M, E/J
0, 0.400000, 7011, -1.000000, -3200.000000
1, 0.400000, 7011, -0.945000, -2900.000000
2, 0.400000, 7011, -0.887500, -2608.000000
3, 0.400000, 7011, -0.871250, -2560.000000
4, 0.400000, 7011, -0.846250, -2508.000000
5, 0.400000, 7011, -0.810000, -2364.000000
6, 0.400000, 7011, -0.768750, -2260.000000
7, 0.400000, 7011, -0.748750, -2244.000000
8, 0.400000, 7011, -0.748750, -2248.000000
9, 0.400000, 7011, -0.723750, -2212.000000
10, 0.400000, 7011, -0.721250, -2228.000000
11, 0.400000, 7011, -0.713750, -2228.000000
12, 0.400000, 7011, -0.737500, -2164.000000
13, 0.400000, 7011, -0.765000, -2224.000000
14, 0.400000, 7011, -0.702500, -2096.000000
15, 0.400000, 7011, -0.680000, -2060.000000
16, 0.400000, 7011, -0.675000, -2044.000000
17, 0.400000, 7011, -0.676250, -2044.000000
18, 0.400000, 7011, -0.685000, -2008.000000
19, 0.400000, 7011, -0.646250, -1924.000000
20, 0.400000, 7011, -0.652500, -1988.000000
21, 0.400000, 7011, -0.656250, -2004.000000
22, 0.400000, 7011, -0.647500, -1988.000000
23, 0.400000, 7011, -0.676250, -2096.000000
24, 0.400000, 7011, -0.680000, -2092.000000
25, 0.400000, 7011, -0.682500, -2076.000000
26, 0.400000, 7011, -0.678750, -2056.000000
27, 0.400000, 7011, -0.655000, -2028.000000
28, 0.400000, 7011, -0.636250, -1968.000000
29, 0.400000, 7011, -0.638750, -2044.000000
30, 0.400000, 7011, -0.662500, -2060.000000
31, 0.400000, 7011, -0.621250, -1964.000000
32, 0.400000, 7011, -0.626250, -1920.000000
33, 0.400000, 7011, -0.662500, -2080.000000
34, 0.400000, 7011, -0.688750, -2100.000000
35, 0.400000, 7011, -0.683750, -2056.000000
36, 0.400000, 7011, -0.725000, -2132.000000
37, 0.400000, 7011, -0.676250, -2036.000000
38, 0.400000, 7011, -0.686250, -2084.000000
39, 0.400000, 7011, -0.670000, -2008.000000
40, 0.400000, 7011, -0.682500, -2144.000000
41, 0.400000, 7011, -0.722500, -2224.000000
42, 0.400000, 7011, -0.730000, -2240.000000
43, 0.400000, 7011, -0.755000, -2276.000000
44, 0.400000, 7011, -0.740000, -2224.000000
45, 0.400000, 7011, -0.745000, -2252.000000
46, 0.400000, 7011, -0.725000, -2128.000000
47, 0.400000, 7011, -0.707500, -2124.000000
48, 0.400000, 7011, -0.676250, -2028.000000
49, 0.400000, 7011, -0.683750, -2056.000000
50, 0.400000, 7011, -0.668750, -2028.000000
